Accident_index,District,Accident_location,GPS_X,GPS_Y
6365,Beitun,,120.710578,24.178236
6366,Qingshui,1,120.564102,24.277218
6367,Xitun,,120.641212,24.172819
6368,Dali,,120.674848,24.110141
6369,Fengyuan,1,120.707293,24.247252
6370,North,,120.684574,24.142418
6371,Xitun,1,120.638827,24.180171
6372,Wuri,9,120.640976,24.100705
6373,Xitun,,120.640261,24.172202
6374,Longjing,,120.58756,24.185386
6375,South,9,120.645832,24.110255
6376,Dali,1,120.690693,24.110024
6377,East,1,120.705568,24.130358
6378,Wuri,,120.624169,24.104582
6379,Xitun,9,120.645189,24.192269
6380,West,,120.666736,24.141067
6381,Dali,1,120.692394,24.091319
6382,Qingshui,14,120.595883,24.302761
6383,Xitun,9,120.646483,24.175161
6384,West,,120.669131,24.152427
6385,South,8,120.681891,24.129472
6386,Dajia,1,120.622471,24.346142
6387,Kamioka,,120.682927,24.269393
6388,Beitun,,120.719732,24.176013
6389,Wufeng,9,120.715181,24.073668
6390,Wuri,,120.614756,24.117754
6391,East,,120.707506,24.136291
6392,Dali,,120.67221,24.105065
6393,North,,120.678785,24.150601
6394,Nantun,1,120.654577,24.136666
6395,Fengyuan,9,120.733867,24.274496
6396,Wufeng,,120.720449,24.078257
6397,Dongshi,,120.839682,24.20951
6398,Shalu,,120.564356,24.238171
6399,Tanzi,,120.705353,24.213282
6400,Nantun,9,120.638687,24.139601
6401,Xitun,,120.627427,24.154732
6402,Longjing,1,120.514851,24.198215
6403,West,1,120.673517,24.142047
6404,Xitun,1,120.650673,24.175868
6405,Fengyuan,9,120.714351,24.236962
6406,East,,120.700103,24.138881
6407,Taiping,,120.713379,24.144591
6408,Dali,1,120.694593,24.089306
6409,Beitun,1,120.685985,24.181447
6410,Xitun,9,120.661057,24.167141
6411,Xitun,1,120.646508,24.154695
6412,Qingshui,1,120.634774,24.293011
6413,Fengyuan,1,120.72005,24.262213
6414,Xinshe,,120.808202,24.24068
6415,Dali,1,120.665807,24.106019
6416,Beitun,,120.663979,24.200782
6417,Wuri,,120.617333,24.110491
6418,Nantun,,120.637876,24.148751
6419,Waipu,2,120.639112,24.34157
6420,South,1,120.667144,24.128928
6421,Taiping,9,120.718417,24.142334
6422,Taiping,,120.700806,24.149081
6423,Wuri,,120.606367,24.108529
6424,Nantun,2,120.6349,24.152563
6425,Xitun,1,120.655117,24.1761
6426,West,1,120.670489,24.151591
6427,Daya,2,120.636374,24.234826
6428,Taiping,9,120.711607,24.126559
6429,North,1,120.686252,24.15482
6430,Tanzi,12,120.68844,24.21689
6431,Xitun,1,120.639083,24.164986
6432,Wuri,8,120.623483,24.106331
6433,Wuri,1,120.643359,24.061729
6434,North,,120.683275,24.16328
6435,Wuri,,120.617645,24.113703
6436,Fengyuan,,120.726711,24.257902
6437,Central,1,120.679497,24.142426
6438,Beitun,,120.684749,24.186759
6439,Dadu,2,120.579585,24.169556
6440,Shalu,,120.573391,24.244983
6441,Beitun,9,120.721618,24.179295
6442,Dali,1,120.690113,24.113035
6443,East,,120.699719,24.14029
6444,Fengyuan,7,120.718255,24.253182
6445,Xitun,,120.636485,24.162091
6446,Xitun,8,120.614123,24.183851
6447,Houli,1,120.717063,24.322298
6448,South,9,120.654889,24.122055
6449,Fengyuan,1,120.722421,24.260663
6450,North,,120.680224,24.160447
6451,Taiping,,120.718812,24.148892
6452,South,,120.670077,24.114787
6453,Beitun,,120.721079,24.182135
6454,Fengyuan,,120.737155,24.25577
6455,Wuri,,120.615271,24.110136
6456,Tanzi,1,120.702427,24.188273
6457,Wuri,,120.617475,24.118395
6458,Xitun,9,120.658594,24.164806
6459,East,,120.699734,24.144469
6460,Xitun,,120.637979,24.180788
6461,Wufeng,,120.686616,24.049237
6462,Wuri,9,120.586559,24.133446
6463,Shalu,8,120.581769,24.209722
6464,Houli,1,120.719322,24.309941
6465,Beitun,1,120.69226,24.181621
6466,Xitun,9,120.643742,24.181789
6467,Beitun,,120.700789,24.184264
6468,Xinshe,9,120.81748,24.214983
6469,Shigang,9,120.8131,24.257928
6470,Taiping,,120.712867,24.157746
6471,Shalu,,120.56755,24.206374
6472,Xitun,,120.639932,24.180999
6473,Xitun,,120.634595,24.176292
6474,Beitun,9,120.771643,24.197456
6475,Xitun,,120.634688,24.175981
6476,Dali,,120.682607,24.111859
6477,Dajia,1,120.620856,24.346079
6478,Nantun,1,120.621067,24.145367
6479,East,7,120.687127,24.136224
6480,Central,,120.68388,24.142488
6481,Kamioka,9,120.701285,24.251371
6482,Xitun,,120.649834,24.162606
6483,North,8,120.669225,24.166747
6484,Shalu,1,120.562555,24.224398
6485,Dali,1,120.728385,24.091208
6486,Xitun,,120.63229,24.18297
6487,Taiping,,120.717657,24.146504
6488,Wufeng,9,120.664795,24.077271
6489,Nantun,,120.648525,24.136053
6490,Xitun,,120.639636,24.165
6491,North,1,120.689732,24.157788
6492,Beitun,9,120.720587,24.176073
6493,Beitun,1,120.747427,24.193654
6494,Qingshui,,120.604775,24.31518
6495,Wufeng,1,120.711315,24.065603
6496,Dali,2,120.688508,24.101496
6497,Taiping,1,120.712672,24.125769
6498,Longjing,,120.584694,24.183164
6499,Wufeng,8,120.692374,24.045671
6500,Wufeng,1,120.680188,24.04964
6501,Qingshui,,120.557088,24.275625
6502,East,1,120.705099,24.148151
6503,Beitun,,120.663975,24.189447
6504,Xinshe,2,120.803051,24.234557
6505,Kamioka,9,120.697254,24.244861
6506,Taiping,9,120.711797,24.148197
6507,Dajia,9,120.622315,24.348649
6508,Nantun,9,120.641986,24.141126
6509,Nantun,9,120.642351,24.142057
6510,North,1,120.675085,24.167005
6511,North,2,120.671456,24.17374
6512,Taiping,,120.70177,24.112291
6513,Dadu,9,120.570718,24.121074
6514,North,,120.678965,24.171
6515,North,,120.685906,24.158692
6516,Xitun,24,120.615045,24.182752
6517,East,,120.695539,24.144692
6518,Fengyuan,,120.720296,24.234967
6519,Tanzi,,120.70354,24.211594
6520,Dali,1,120.676939,24.106446
6521,Daya,9,120.674124,24.226914
6522,Xitun,,120.643772,24.173879
6523,Nantun,1,120.651371,24.134904
6524,Xitun,1,120.651412,24.167214
6525,Xitun,2,120.620069,24.189247
6526,Shalu,1,120.571357,24.24519
6527,Qingshui,1,120.548707,24.274888
6528,Fengyuan,9,120.717361,24.258037
6529,North,,120.686552,24.163199
6530,Xitun,,120.662798,24.20154
6531,Xitun,,120.654447,24.172623
6532,Beitun,,120.718328,24.159677
6533,North,,120.686119,24.154779
6534,Xitun,,120.634948,24.179291
6535,Xitun,,120.635738,24.181743
6536,Longjing,8,120.507009,24.212202
6537,Xitun,1,120.649623,24.162898
6538,Beitun,7,120.714207,24.178152
6539,Longjing,9,120.581084,24.180522
6540,Shalu,2,120.556112,24.212822
6541,Dajia,1,120.633729,24.361061
6542,North,1,120.685102,24.160322
6543,North,,120.677303,24.151254
6544,Dajia,1,120.646151,24.404363
6545,Xitun,1,120.620652,24.171789
6546,Dali,1,120.698448,24.10953
6547,Xitun,,120.63526,24.162991
6548,East,1,120.70128,24.142716
6549,Beitun,,120.768295,24.198034
6550,Nantun,,120.629202,24.144908
6551,Taiping,1,120.733249,24.142574
6552,Beitun,2,120.676394,24.176982
6553,North,,120.68653,24.155418
6554,South,2,120.657578,24.124635
6555,West,9,120.673297,24.136569
6556,Nantun,9,120.607082,24.138066
6557,East,1,120.707127,24.138349
6558,Nantun,,120.637989,24.142355
6559,Shalu,,120.57558,24.215354
6560,East,,120.698033,24.147964
6561,East,,120.693876,24.132952
6562,Xitun,,120.653694,24.159106
6563,Xitun,,120.650796,24.165115
6564,West,,120.675975,24.141326
6565,Dali,2,120.692913,24.086302
6566,Kamioka,,120.701969,24.277199
6567,Wuri,7,120.586721,24.112789
6568,Kamioka,9,120.67787,24.264461
6569,Xitun,,120.648559,24.197001
6570,Wuri,7,120.587287,24.113192
6571,Nantun,1,120.633318,24.123787
6572,Beitun,,120.718121,24.182452
6573,Xitun,1,120.660077,24.174409
6574,Xitun,,120.656532,24.197908
6575,Nantun,,120.65317,24.132008
6576,East,,120.705208,24.136938
6577,Taiping,9,120.729331,24.150084
6578,Xitun,,120.639426,24.157098
6579,Tanzi,,120.705421,24.213622
6580,Xitun,1,120.624398,24.175478
6581,South,1,120.669997,24.122365
6582,Nantun,,120.635894,24.138506
6583,Nantun,12,120.642008,24.151243
6584,Daya,9,120.673305,24.232385
6585,Beitun,,120.672078,24.175547
6586,Shalu,1,120.569529,24.230338
6587,North,,120.68616,24.146227
6588,Wufeng,,120.71579,24.073832
6589,Wuri,,120.627712,24.111402
6590,Nantun,,120.63106,24.144827
6591,Beitun,,120.721491,24.17913
6592,Wuri,17,120.61312,24.10284
6593,Kamioka,,120.660632,24.25911
6594,North,,120.682089,24.154584
6595,Tanzi,1,120.694843,24.204216
6596,Dali,,120.7055,24.111569
6597,Taiping,,120.736119,24.133188
6598,Beitun,,120.665368,24.191184
6599,East,7,120.706583,24.136526
6600,Dadu,2,120.557798,24.121437
6601,East,1,120.706326,24.148564
6602,Taiping,,120.717698,24.128481
6603,Xitun,7,120.662959,24.167891
6604,Fengyuan,,120.715493,24.259617
6605,Nantun,2,120.636205,24.146723
6606,Dali,1,120.702698,24.088241
6607,Dali,,120.673206,24.109086
6608,West,1,120.662616,24.155194
6609,Shalu,9,120.563944,24.241908
6610,Xitun,9,120.617636,24.185836
6611,Wuqi,,120.554935,24.254051
6612,Dali,,120.683412,24.082423
6613,Xitun,,120.646371,24.182947
6614,Dajia,,120.62579,24.372134
6615,Fengyuan,,120.725587,24.240433
6616,West,,120.654467,24.15467
6617,Beitun,,120.677368,24.200772
6618,Daya,9,120.651199,24.227892
6619,Wuri,,120.608073,24.117734
6620,Xitun,,120.646397,24.167884
6621,Longjing,1,120.575133,24.184918
6622,Wuqi,,120.528908,24.232642
6623,Nantun,2,120.646568,24.134613
6624,East,8,120.698623,24.127388
6625,Wufeng,,120.692439,24.045613
6626,East,9,120.691444,24.14742
6627,Dajia,9,120.62654,24.358571
6628,Xitun,,120.629534,24.164796
6629,Daya,7,120.642273,24.229109
6630,Beitun,1,120.682838,24.176187
6631,West,1,120.665757,24.140083
6632,Xitun,,120.606558,24.19222
6633,Nantun,,120.6169,24.152705
6634,Daya,,120.648068,24.226819
6635,Wuri,9,120.61553,24.11295
6636,Taiping,9,120.720412,24.11876
6637,Nantun,,120.637872,24.134085
6638,Dali,,120.664664,24.087186
6639,West,1,120.666407,24.13672
6640,East,8,120.690626,24.129934
6641,North,,120.676754,24.17269
6642,Daya,,120.647809,24.22326
6643,South,1,120.662178,24.11688
6644,South,9,120.660385,24.11506
6645,Xitun,,120.656171,24.166272
6646,Xitun,9,120.632775,24.180337
6647,Xitun,,120.586802,24.173991
6648,Fengyuan,,120.74946,24.268541
6649,Beitun,,120.707128,24.196635
6650,Xitun,1,120.621033,24.186792
6651,Fengyuan,,120.705461,24.233978
6652,Xitun,,120.661303,24.171994
6653,North,,120.674616,24.162533
6654,Xitun,,120.656471,24.160627
6655,Xitun,1,120.598809,24.192064
6656,Wuri,,120.595073,24.112093
6657,Taiping,2,120.718267,24.122976
6658,Daya,9,120.645655,24.221426
6659,Nantun,1,120.653312,24.127257
6660,Fengyuan,,120.708561,24.250089
6661,West,1,120.680788,24.13791
6662,Daya,,120.647797,24.223869
6663,Nantun,,120.637336,24.119396
6664,Beitun,,120.755258,24.199951
6665,Daya,,120.632917,24.205233
6666,Wufeng,,120.698231,24.070728
6667,Dali,,120.705916,24.095393
6668,Xitun,2,120.641103,24.173546
6669,North,2,120.689178,24.160738
6670,Xitun,,120.644974,24.175315
6671,Beitun,,120.716796,24.166594
6672,South,2,120.657018,24.130546
6673,Dali,,120.684761,24.101526
6674,Tanzi,,120.703948,24.216003
6675,Wufeng,,120.688192,24.044682
6676,Longjing,8,120.593072,24.182623
6677,Qingshui,,120.571797,24.279362
6678,West,,120.657027,24.137148
6679,Wuqi,,120.52656,24.22281
6680,Dali,1,120.685266,24.106077
6681,Qingshui,,120.576988,24.272446
6682,North,1,120.664943,24.165071
6683,North,,120.673727,24.165133
6684,Nantun,,120.623455,24.14499
6685,Beitun,,120.714883,24.163829
6686,Shalu,1,120.564972,24.241809
6687,Dali,2,120.681047,24.104599
6688,Wuri,7,120.618724,24.115942
6689,North,2,120.671739,24.168767
6690,Xitun,,120.610379,24.186768
6691,South,8,120.672004,24.121101
6692,Wuqi,,120.551899,24.244464
6693,Xitun,9,120.654682,24.167983
6694,Xitun,,120.637855,24.163108
6695,Wuri,,120.630444,24.078208
6696,North,7,120.676917,24.155373
6697,Beitun,1,120.696691,24.17749
6698,Xitun,1,120.652229,24.167198
6699,Dajia,,120.626781,24.345419
6700,Beitun,,120.721811,24.181854
6701,Beitun,7,120.660673,24.191686
6702,Dadu,,120.57939,24.169879
6703,Nantun,,120.641373,24.135471
6704,North,1,120.694326,24.155623
6705,Nantun,,120.633489,24.144723
6706,Xitun,,120.652838,24.16049
6707,Wufeng,,120.696627,24.070157
6708,West,,120.660025,24.160946
6709,South,2,120.668902,24.124426
6710,Kamioka,,120.682347,24.280819
6711,Nantun,,120.644174,24.140101
6712,Xitun,,120.652323,24.165993
6713,South,1,120.669169,24.114566
6714,Xitun,1,120.660629,24.172383
6715,Xitun,,120.648384,24.162643
6716,Beitun,,120.685657,24.181281
6717,Xitun,1,120.619067,24.181287
6718,Qingshui,,120.567851,24.27148
6719,Nantun,,120.606849,24.136059
6720,Xitun,,120.639417,24.177078
6721,West,1,120.662078,24.154837
6722,South,,120.68603,24.134237
6723,Beitun,,120.681033,24.172424
6724,Xitun,,120.636171,24.170994
6725,Dali,,120.677026,24.103275
6726,Xitun,1,120.63884,24.182159
6727,Xitun,,120.643115,24.159643
6728,North,,120.67687,24.169919
6729,Beitun,,120.719697,24.164115
6730,Longjing,1,120.524068,24.202905
6731,Nantun,2,120.603123,24.135406
6732,Xitun,1,120.661257,24.172908
6733,West,1,120.657257,24.150851
6734,East,8,120.703343,24.138916
6735,Shalu,,120.592709,24.246895
6736,Wufeng,7,120.696271,24.053702
6737,Taiping,,120.719777,24.128944
6738,Qingshui,1,120.575436,24.269143
6739,Taiping,9,120.709924,24.127297
6740,Dali,,120.706986,24.096469
6741,Taiping,9,120.731291,24.134681
6742,Shalu,,120.557981,24.211312
6743,Fengyuan,1,120.702414,24.237771
6744,Taiping,1,120.725058,24.130812
6745,East,1,120.699681,24.144731
6746,Taiping,,120.718582,24.101191
6747,Xitun,1,120.617001,24.184058
6748,Beitun,1,120.686331,24.18687
6749,Qingshui,1,120.575473,24.269448
6750,Longjing,,120.592427,24.189449
6751,Tanzi,,120.706031,24.200805
6752,Xitun,,120.650087,24.16628
6753,Xitun,1,120.649796,24.162755
6754,Tanzi,,120.707061,24.200327
6755,West,,120.659687,24.157317
6756,Xitun,1,120.645018,24.178822
6757,Dali,9,120.701486,24.10669
6758,Shalu,7,120.561541,24.243669
6759,Da'an,9,120.567691,24.339061
6760,Xitun,1,120.657878,24.158319
6761,North,,120.673231,24.173847
6762,Tanzi,,120.691226,24.218476
6763,Wuqi,,120.53912,24.256453
6764,Qingshui,,120.606081,24.270304
6765,Beitun,,120.691364,24.182548
6766,Longjing,,120.532539,24.180049
6767,Qingshui,,120.595406,24.305715
6768,Shalu,,120.568267,24.249532
6769,Wuqi,1,120.530191,24.253848
6770,Beitun,1,120.70396,24.182162
6771,Heping,,120.958053,24.168606
6772,Beitun,9,120.713531,24.173063
6773,West,9,120.65702,24.146705
6774,Xitun,,120.660864,24.172447
6775,Nantun,2,120.611083,24.145986
6776,Tanzi,9,120.712782,24.221302
6777,Dali,,120.687496,24.102417
6778,Taiping,,120.732018,24.13906
6779,Fengyuan,9,120.729683,24.275735
6780,Tanzi,,120.705279,24.214062
6781,Nantun,9,120.643976,24.132962
6782,Xitun,,120.618907,24.184707
6783,Wufeng,,120.665747,24.073192
6784,Xinshe,,120.817376,24.195755
6785,Dali,,120.71366,24.094267
6786,North,1,120.666325,24.15921
6787,Beitun,1,120.739564,24.16074
6788,Xitun,,120.646462,24.178825
6789,Xitun,,120.646069,24.178466
6790,Dali,1,120.679289,24.096727
6791,Central,1,120.681022,24.143859
6792,Tanzi,,120.696523,24.216283
6793,Beitun,,120.683873,24.177113
6794,Wuri,1,120.635659,24.066644
6795,Waipu,1,120.653407,24.338871
6796,West,,120.662609,24.155678
6797,Xitun,,120.615369,24.183119
6798,Taiping,9,120.702725,24.112494
6799,Dajia,1,120.645773,24.384278
6800,Xitun,1,120.640729,24.167676
6801,Beitun,9,120.72124,24.179638
6802,Beitun,1,120.692439,24.19282
6803,Beitun,,120.6877,24.172195
6804,Xitun,1,120.624267,24.186018
6805,Tanzi,,120.717903,24.197761
6806,West,,120.657259,24.135114
6807,West,,120.655124,24.138778
6808,Beitun,7,120.686316,24.194901
6809,North,,120.678122,24.169575
6810,Tanzi,9,120.701946,24.21591
6811,Beitun,9,120.720662,24.167563
6812,South,,120.660837,24.120215
6813,Wuri,,120.640814,24.111136
6814,Nantun,1,120.615231,24.147953
6815,Xitun,1,120.617001,24.184058
6816,Shalu,,120.569608,24.200861
6817,Wuri,9,120.615244,24.120182
6818,East,9,120.692958,24.134723
6819,Longjing,1,120.584068,24.18204
6820,Shalu,2,120.579471,24.218511
6821,Wufeng,9,120.715174,24.073645
6822,West,9,120.668296,24.136997
6823,Fengyuan,,120.723635,24.254688
6824,South,,120.657016,24.116613
6825,Xitun,1,120.644591,24.18508
6826,Beitun,9,120.707886,24.183352
6827,Longjing,,120.588862,24.181102
6828,North,1,120.67687,24.169919
6829,Wuri,14,120.602853,24.110256
6830,Daya,2,120.64454,24.226705
6831,West,,120.655492,24.145144
6832,Houli,2,120.701889,24.324239
6833,Dajia,,120.639275,24.363288
6834,East,7,120.693742,24.139979
6835,Dali,,120.697472,24.095215
6836,West,,120.661743,24.16016
6837,South,1,120.64989,24.115975
6838,Nantun,,120.625818,24.140633
6839,Xitun,,120.630278,24.165773
6840,Daya,,120.645196,24.225591
6841,Longjing,8,120.582205,24.187479
6842,Xitun,1,120.647056,24.165648
6843,Xitun,,120.644816,24.173275
6844,Xitun,1,120.614123,24.183851
6845,Daya,24,120.647447,24.21475
6846,East,9,120.68384,24.132993
6847,Fengyuan,,120.721206,24.24913
6848,Wufeng,,120.695898,24.06638
6849,Xitun,,120.640641,24.154764
6850,Beitun,,120.67837,24.184174
6851,Nantun,,120.624164,24.149369
6852,Xitun,9,120.647525,24.202748
6853,Dali,9,120.686283,24.108624
6854,Shalu,,120.568923,24.222107
6855,Nantun,,120.63701,24.151978
6856,Nantun,,120.648721,24.142429
6857,Qingshui,,120.562345,24.275224
6858,Wufeng,9,120.654095,24.038644
6859,Shalu,,120.577197,24.223431
6860,Xitun,,120.650655,24.19753
6861,Dali,,120.707914,24.098787
6862,Wufeng,,120.698678,24.070801
6863,Shalu,,120.596846,24.250183
6864,Xitun,9,120.627313,24.181974
6865,North,,120.676936,24.171358
6866,Dajia,2,120.615976,24.354824
6867,East,9,120.698586,24.125845
6868,South,1,120.679286,24.119037
6869,Kamioka,1,120.663421,24.272287
6870,Longjing,,120.585011,24.18443
6871,Beitun,1,120.662396,24.188492
6872,Xitun,,120.617242,24.187386
6873,South,,120.666824,24.119158
6874,Wufeng,1,120.664148,24.076956
6875,Xitun,,120.621008,24.185078
6876,Xitun,1,120.646069,24.178466
6877,Longjing,,120.520657,24.184789
6878,Waipu,,120.701964,24.332577
6879,North,2,120.682236,24.152411
6880,Nantun,1,120.615231,24.147953
6881,Beitun,,120.729822,24.158657
6882,Shalu,,120.580118,24.221476
6883,North,,120.685961,24.146584
6884,Daya,1,120.641203,24.219188
6885,Dali,12,120.698253,24.081379
6886,West,,120.676126,24.135716
6887,Beitun,,120.681649,24.181797
6888,Xitun,,120.629478,24.163269
6889,West,,120.670371,24.136901
6890,Dali,9,120.69009,24.110674
6891,Daya,,120.655975,24.227116
6892,Daya,,120.648765,24.218333
6893,Xitun,1,120.653258,24.160817
6894,Dongshi,9,120.796932,24.290132
6895,Xitun,2,120.640733,24.168016
6896,North,7,120.692163,24.160416
6897,North,19,120.685396,24.147653
6898,Xitun,,120.643939,24.165946
6899,Central,1,120.675048,24.143548
6900,Tanzi,2,120.702731,24.196929
6901,Wuri,,120.632742,24.110091
6902,Daya,9,120.647447,24.21475
6903,South,,120.648625,24.122439
6904,North,,120.68792,24.158963
6905,Dali,1,120.689597,24.113864
6906,Xitun,1,120.644328,24.166377
6907,South,1,120.667553,24.128048
6908,Taiping,,120.717064,24.127874
6909,North,1,120.674129,24.147149
6910,Nantun,,120.623497,24.149515
6911,Beitun,9,120.716899,24.175301
6912,Tanzi,1,120.706378,24.220298
6913,Wufeng,,120.695813,24.012427
6914,Central,,120.675771,24.144281
6915,South,2,120.681094,24.124867
6916,South,,120.655077,24.113548
6917,Taiping,,120.707617,24.151048
6918,East,,120.701504,24.14022
6919,Daya,14,120.648735,24.240326
6920,Beitun,,120.663951,24.191889
6921,North,1,120.691825,24.160146
6922,Beitun,1,120.700915,24.16921
