Accident_index,Year,Month,Day,Hour,Minute,Timestamp
7035,2023,9,19,9,44,1695116580
7036,2023,9,19,9,47,1695116640
7037,2023,9,19,9,49,1695116820
7038,2023,9,19,9,52,1695116940
7039,2023,9,19,9,52,1695117120
7040,2023,9,19,9,53,1695117120
7041,2023,9,19,9,53,1695117180
7042,2023,9,19,9,59,1695117180
7043,2023,9,19,10,0,1695117540
7044,2023,9,19,10,5,1695117600
7045,2023,9,19,10,7,1695117900
7046,2023,9,19,10,9,1695118020
7047,2023,9,19,10,10,1695118140
7048,2023,9,19,10,10,1695118200
7049,2023,9,19,10,15,1695118200
7050,2023,9,19,10,20,1695118500
7051,2023,9,19,10,20,1695118800
7052,2023,9,19,10,21,1695118800
7053,2023,9,19,10,21,1695118860
7054,2023,9,19,10,23,1695118860
7055,2023,9,19,10,30,1695118980
7056,2023,9,19,10,35,1695119400
7057,2023,9,19,10,35,1695119700
7058,2023,9,19,10,35,1695119700
7059,2023,9,19,10,36,1695119700
7060,2023,9,19,10,37,1695119760
7061,2023,9,19,10,43,1695119820
7062,2023,9,19,10,50,1695120180
7063,2023,9,19,10,52,1695120600
7064,2023,9,19,10,55,1695120720
7065,2023,9,19,10,55,1695120900
7066,2023,9,19,10,56,1695120900
7067,2023,9,19,10,56,1695120960
7068,2023,9,19,11,1,1695120960
7069,2023,9,19,11,2,1695121260
7070,2023,9,19,11,7,1695121320
7071,2023,9,19,11,9,1695121620
7072,2023,9,19,11,17,1695121740
7073,2023,9,19,11,20,1695122220
7074,2023,9,19,11,25,1695122400
7075,2023,9,19,11,28,1695122700
7076,2023,9,19,11,35,1695122880
7077,2023,9,19,11,37,1695123300
7078,2023,9,19,11,39,1695123420
7079,2023,9,19,11,42,1695123540
7080,2023,9,19,11,50,1695123720
7081,2023,9,19,12,0,1695124200
7082,2023,9,19,12,2,1695124800
7083,2023,9,19,12,8,1695124920
7084,2023,9,19,12,10,1695125280
7085,2023,9,19,12,16,1695125400
7086,2023,9,19,12,17,1695125760
7087,2023,9,19,12,17,1695125820
7088,2023,9,19,12,17,1695125820
7089,2023,9,19,12,17,1695125820
7090,2023,9,19,12,22,1695125820
7091,2023,9,19,12,22,1695126120
7092,2023,9,19,12,24,1695126120
7093,2023,9,19,12,25,1695126240
7094,2023,9,19,12,33,1695126300
7095,2023,9,19,12,34,1695126780
7096,2023,9,19,12,34,1695126840
7097,2023,9,19,12,38,1695126840
7098,2023,9,19,12,39,1695127080
7099,2023,9,19,12,40,1695127140
7100,2023,9,19,12,40,1695127200
7101,2023,9,19,12,40,1695127200
7102,2023,9,19,12,43,1695127200
7103,2023,9,19,12,48,1695127380
7104,2023,9,19,12,48,1695127680
7105,2023,9,19,12,58,1695127680
7106,2023,9,19,12,58,1695128280
7107,2023,9,19,13,0,1695128280
7108,2023,9,19,13,4,1695128400
7109,2023,9,19,13,8,1695128640
7110,2023,9,19,13,8,1695128880
7111,2023,9,19,13,10,1695128880
7112,2023,9,19,13,13,1695129000
7113,2023,9,19,13,16,1695129180
7114,2023,9,19,13,17,1695129360
7115,2023,9,19,13,18,1695129420
7116,2023,9,19,13,23,1695129480
7117,2023,9,19,13,24,1695129780
7118,2023,9,19,13,25,1695129840
7119,2023,9,19,13,30,1695129900
7120,2023,9,19,13,30,1695130200
7121,2023,9,19,13,36,1695130200
7122,2023,9,19,13,54,1695130560
7123,2023,9,19,13,56,1695131640
7124,2023,9,19,13,57,1695131760
7125,2023,9,19,14,0,1695131820
7126,2023,9,19,14,8,1695132000
7127,2023,9,19,14,8,1695132480
7128,2023,9,19,14,11,1695132480
7129,2023,9,19,14,19,1695132660
7130,2023,9,19,14,21,1695133140
7131,2023,9,19,14,29,1695133260
7132,2023,9,19,14,30,1695133740
7133,2023,9,19,14,30,1695133800
7134,2023,9,19,14,32,1695133800
7135,2023,9,19,14,33,1695133920
7136,2023,9,19,14,40,1695133980
7137,2023,9,19,14,40,1695134400
7138,2023,9,19,14,40,1695134400
7139,2023,9,19,14,43,1695134400
7140,2023,9,19,14,45,1695134580
7141,2023,9,19,14,45,1695134700
7142,2023,9,19,14,51,1695134700
7143,2023,9,19,14,55,1695135060
7144,2023,9,19,14,56,1695135300
7145,2023,9,19,15,1,1695135360
7146,2023,9,19,15,3,1695135660
7147,2023,9,19,15,3,1695135780
7148,2023,9,19,15,4,1695135780
7149,2023,9,19,15,6,1695135840
7150,2023,9,19,15,8,1695135960
7151,2023,9,19,15,9,1695136080
7152,2023,9,19,15,10,1695136140
7153,2023,9,19,15,14,1695136200
7154,2023,9,19,15,15,1695136440
7155,2023,9,19,15,19,1695136500
7156,2023,9,19,15,21,1695136740
7157,2023,9,19,15,23,1695136860
7158,2023,9,19,15,26,1695136980
7159,2023,9,19,15,30,1695137160
7160,2023,9,19,15,30,1695137400
7161,2023,9,19,15,30,1695137400
7162,2023,9,19,15,30,1695137400
7163,2023,9,19,15,35,1695137400
7164,2023,9,19,15,36,1695137700
7165,2023,9,19,15,36,1695137760
7166,2023,9,19,15,37,1695137760
7167,2023,9,19,15,37,1695137820
7168,2023,9,19,15,40,1695137820
7169,2023,9,19,15,40,1695138000
7170,2023,9,19,15,41,1695138000
7171,2023,9,19,15,42,1695138060
7172,2023,9,19,15,47,1695138120
7173,2023,9,19,15,54,1695138420
7174,2023,9,19,16,0,1695138840
7175,2023,9,19,16,3,1695139200
7176,2023,9,19,16,4,1695139380
7177,2023,9,19,16,9,1695139440
7178,2023,9,19,16,10,1695139740
7179,2023,9,19,16,10,1695139800
7180,2023,9,19,16,14,1695139800
7181,2023,9,19,16,15,1695140040
7182,2023,9,19,16,17,1695140100
7183,2023,9,19,16,18,1695140220
7184,2023,9,19,16,23,1695140280
7185,2023,9,19,16,27,1695140580
7186,2023,9,19,16,30,1695140820
7187,2023,9,19,16,30,1695141000
7188,2023,9,19,16,34,1695141000
7189,2023,9,19,16,35,1695141240
7190,2023,9,19,16,36,1695141300
7191,2023,9,19,16,36,1695141360
7192,2023,9,19,16,36,1695141360
7193,2023,9,19,16,39,1695141360
7194,2023,9,19,16,40,1695141540
7195,2023,9,19,16,41,1695141600
7196,2023,9,19,16,43,1695141660
7197,2023,9,19,16,44,1695141780
7198,2023,9,19,16,44,1695141840
7199,2023,9,19,16,49,1695141840
7200,2023,9,19,16,50,1695142140
7201,2023,9,19,16,50,1695142200
7202,2023,9,19,16,51,1695142200
7203,2023,9,19,16,52,1695142260
7204,2023,9,19,16,59,1695142320
7205,2023,9,19,17,0,1695142740
7206,2023,9,19,17,2,1695142800
7207,2023,9,19,17,4,1695142920
7208,2023,9,19,17,5,1695143040
7209,2023,9,19,17,7,1695143100
7210,2023,9,19,17,8,1695143220
7211,2023,9,19,17,9,1695143280
7212,2023,9,19,17,10,1695143340
7213,2023,9,19,17,13,1695143400
7214,2023,9,19,17,14,1695143580
7215,2023,9,19,17,16,1695143640
7216,2023,9,19,17,18,1695143760
7217,2023,9,19,17,18,1695143880
7218,2023,9,19,17,20,1695143880
7219,2023,9,19,17,21,1695144000
7220,2023,9,19,17,22,1695144060
7221,2023,9,19,17,23,1695144120
7222,2023,9,19,17,24,1695144180
7223,2023,9,19,17,25,1695144240
7224,2023,9,19,17,25,1695144300
7225,2023,9,19,17,28,1695144300
7226,2023,9,19,17,29,1695144480
7227,2023,9,19,17,29,1695144540
7228,2023,9,19,17,30,1695144540
7229,2023,9,19,17,30,1695144600
7230,2023,9,19,17,31,1695144600
7231,2023,9,19,17,32,1695144660
7232,2023,9,19,17,36,1695144720
7233,2023,9,19,17,37,1695144960
7234,2023,9,19,17,39,1695145020
7235,2023,9,19,17,40,1695145140
7236,2023,9,19,17,40,1695145200
7237,2023,9,19,17,40,1695145200
7238,2023,9,19,17,40,1695145200
7239,2023,9,19,17,40,1695145200
7240,2023,9,19,17,41,1695145200
7241,2023,9,19,17,42,1695145260
7242,2023,9,19,17,42,1695145320
7243,2023,9,19,17,42,1695145320
7244,2023,9,19,17,42,1695145320
7245,2023,9,19,17,43,1695145320
7246,2023,9,19,17,43,1695145380
7247,2023,9,19,17,45,1695145380
7248,2023,9,19,17,46,1695145500
7249,2023,9,19,17,46,1695145560
7250,2023,9,19,17,47,1695145560
7251,2023,9,19,17,49,1695145620
7252,2023,9,19,17,55,1695145740
7253,2023,9,19,17,55,1695146100
7254,2023,9,19,17,58,1695146100
7255,2023,9,19,18,0,1695146280
7256,2023,9,19,18,3,1695146400
7257,2023,9,19,18,3,1695146580
7258,2023,9,19,18,4,1695146580
7259,2023,9,19,18,7,1695146640
7260,2023,9,19,18,9,1695146820
7261,2023,9,19,18,10,1695146940
7262,2023,9,19,18,10,1695147000
7263,2023,9,19,18,11,1695147000
7264,2023,9,19,18,11,1695147060
7265,2023,9,19,18,15,1695147060
7266,2023,9,19,18,15,1695147300
7267,2023,9,19,18,16,1695147300
7268,2023,9,19,18,20,1695147360
7269,2023,9,19,18,20,1695147600
7270,2023,9,19,18,22,1695147600
7271,2023,9,19,18,26,1695147720
7272,2023,9,19,18,27,1695147960
7273,2023,9,19,18,30,1695148020
7274,2023,9,19,18,30,1695148200
7275,2023,9,19,18,33,1695148200
7276,2023,9,19,18,35,1695148380
7277,2023,9,19,18,35,1695148500
7278,2023,9,19,18,36,1695148500
7279,2023,9,19,18,40,1695148560
7280,2023,9,19,18,43,1695148800
7281,2023,9,19,18,44,1695148980
7282,2023,9,19,18,45,1695149040
7283,2023,9,19,18,46,1695149100
7284,2023,9,19,18,46,1695149160
7285,2023,9,19,18,50,1695149160
7286,2023,9,19,18,50,1695149400
7287,2023,9,19,18,52,1695149400
7288,2023,9,19,18,53,1695149520
7289,2023,9,19,18,57,1695149580
7290,2023,9,19,19,3,1695149820
7291,2023,9,19,19,10,1695150180
7292,2023,9,19,19,10,1695150600
7293,2023,9,19,19,10,1695150600
7294,2023,9,19,19,12,1695150600
7295,2023,9,19,19,12,1695150720
7296,2023,9,19,19,21,1695150720
7297,2023,9,19,19,22,1695151260
7298,2023,9,19,19,24,1695151320
7299,2023,9,19,19,25,1695151440
7300,2023,9,19,19,28,1695151500
7301,2023,9,19,19,29,1695151680
7302,2023,9,19,19,34,1695151740
7303,2023,9,19,19,44,1695152040
7304,2023,9,19,19,48,1695152640
7305,2023,9,19,19,50,1695152880
7306,2023,9,19,19,58,1695153000
7307,2023,9,19,20,0,1695153480
7308,2023,9,19,20,0,1695153600
7309,2023,9,19,20,1,1695153600
7310,2023,9,19,20,8,1695153660
7311,2023,9,19,20,10,1695154080
7312,2023,9,19,20,16,1695154200
7313,2023,9,19,20,20,1695154560
7314,2023,9,19,20,24,1695154800
7315,2023,9,19,20,30,1695155040
7316,2023,9,19,20,42,1695155400
7317,2023,9,19,20,44,1695156120
7318,2023,9,19,20,49,1695156240
7319,2023,9,19,20,55,1695156540
7320,2023,9,19,20,55,1695156900
7321,2023,9,19,21,10,1695156900
7322,2023,9,19,21,20,1695157800
7323,2023,9,19,21,21,1695158400
7324,2023,9,19,21,22,1695158460
7325,2023,9,19,21,28,1695158520
7326,2023,9,19,21,30,1695158880
7327,2023,9,19,21,33,1695159000
7328,2023,9,19,21,38,1695159180
7329,2023,9,19,21,46,1695159480
7330,2023,9,19,21,52,1695159960
7331,2023,9,19,22,14,1695160320
7332,2023,9,19,22,19,1695161640
7333,2023,9,19,22,22,1695161940
7334,2023,9,19,22,36,1695162120
7335,2023,9,19,22,43,1695162960
7336,2023,9,19,23,15,1695163380
7337,2023,9,19,23,39,1695165300
7338,2023,9,19,23,49,1695166740
7339,2023,9,19,23,56,1695167340
7340,2023,9,19,23,56,1695167760
7341,2023,9,20,0,14,1695167760
7342,2023,9,20,0,45,1695168840
7343,2023,9,20,1,4,1695170700
7344,2023,9,20,1,34,1695171840
7345,2023,9,20,2,44,1695173640
7346,2023,9,20,3,2,1695177840
7347,2023,9,20,3,49,1695178920
7348,2023,9,20,3,55,1695181740
7349,2023,9,20,4,37,1695182100
7350,2023,9,20,4,43,1695184620
7351,2023,9,20,5,8,1695184980
7352,2023,9,20,6,38,1695186480
7353,2023,9,20,6,50,1695191880
7354,2023,9,20,7,0,1695192600
7355,2023,9,20,7,3,1695193200
7356,2023,9,20,7,9,1695193380
7357,2023,9,20,7,10,1695193740
7358,2023,9,20,7,11,1695193800
7359,2023,9,20,7,16,1695193860
7360,2023,9,20,7,20,1695194160
7361,2023,9,20,7,24,1695194400
7362,2023,9,20,7,24,1695194640
7363,2023,9,20,7,25,1695194640
7364,2023,9,20,7,26,1695194700
7365,2023,9,20,7,27,1695194760
7366,2023,9,20,7,28,1695194820
7367,2023,9,20,7,30,1695194880
7368,2023,9,20,7,34,1695195000
7369,2023,9,20,7,35,1695195240
7370,2023,9,20,7,35,1695195300
7371,2023,9,20,7,37,1695195300
7372,2023,9,20,7,38,1695195420
7373,2023,9,20,7,40,1695195480
7374,2023,9,20,7,40,1695195600
7375,2023,9,20,7,42,1695195600
7376,2023,9,20,7,42,1695195720
7377,2023,9,20,7,44,1695195720
7378,2023,9,20,7,45,1695195840
7379,2023,9,20,7,54,1695195900
7380,2023,9,20,7,54,1695196440
7381,2023,9,20,7,55,1695196440
7382,2023,9,20,7,55,1695196500
7383,2023,9,20,7,55,1695196500
7384,2023,9,20,7,57,1695196500
7385,2023,9,20,7,57,1695196620
7386,2023,9,20,8,4,1695196620
7387,2023,9,20,8,7,1695197040
7388,2023,9,20,8,8,1695197220
7389,2023,9,20,8,10,1695197280
7390,2023,9,20,8,12,1695197400
7391,2023,9,20,8,13,1695197520
7392,2023,9,20,8,14,1695197580
7393,2023,9,20,8,15,1695197640
7394,2023,9,20,8,17,1695197700
7395,2023,9,20,8,18,1695197820
7396,2023,9,20,8,20,1695197880
7397,2023,9,20,8,22,1695198000
7398,2023,9,20,8,22,1695198120
7399,2023,9,20,8,25,1695198120
7400,2023,9,20,8,25,1695198300
7401,2023,9,20,8,29,1695198300
7402,2023,9,20,8,30,1695198540
7403,2023,9,20,8,30,1695198600
7404,2023,9,20,8,33,1695198600
7405,2023,9,20,8,33,1695198780
7406,2023,9,20,8,34,1695198780
7407,2023,9,20,8,34,1695198840
7408,2023,9,20,8,35,1695198840
7409,2023,9,20,8,39,1695198900
7410,2023,9,20,8,42,1695199140
7411,2023,9,20,8,42,1695199320
7412,2023,9,20,8,43,1695199320
7413,2023,9,20,8,46,1695199380
7414,2023,9,20,8,52,1695199560
7415,2023,9,20,8,54,1695199920
7416,2023,9,20,8,55,1695200040
7417,2023,9,20,9,1,1695200100
7418,2023,9,20,9,2,1695200460
7419,2023,9,20,9,4,1695200520
7420,2023,9,20,9,9,1695200640
7421,2023,9,20,9,10,1695200940
7422,2023,9,20,9,11,1695201000
7423,2023,9,20,9,14,1695201060
7424,2023,9,20,9,16,1695201240
7425,2023,9,20,9,29,1695201360
7426,2023,9,20,9,30,1695202140
7427,2023,9,20,9,30,1695202200
7428,2023,9,20,9,35,1695202200
7429,2023,9,20,9,39,1695202500
7430,2023,9,20,9,40,1695202740
7431,2023,9,20,9,42,1695202800
7432,2023,9,20,9,42,1695202920
7433,2023,9,20,9,44,1695202920
7434,2023,9,20,9,45,1695203040
7435,2023,9,20,9,45,1695203100
7436,2023,9,20,9,50,1695203100
7437,2023,9,20,9,52,1695203400
7438,2023,9,20,9,58,1695203520
7439,2023,9,20,10,0,1695203880
7440,2023,9,20,10,3,1695204000
7441,2023,9,20,10,5,1695204180
7442,2023,9,20,10,6,1695204300
7443,2023,9,20,10,6,1695204360
7444,2023,9,20,10,11,1695204360
7445,2023,9,20,10,18,1695204660
7446,2023,9,20,10,23,1695205080
7447,2023,9,20,10,24,1695205380
7448,2023,9,20,10,25,1695205440
7449,2023,9,20,10,28,1695205500
7450,2023,9,20,10,34,1695205680
7451,2023,9,20,10,35,1695206040
7452,2023,9,20,10,36,1695206100
7453,2023,9,20,10,42,1695206160
7454,2023,9,20,10,47,1695206520
7455,2023,9,20,10,47,1695206820
7456,2023,9,20,10,50,1695206820
7457,2023,9,20,10,51,1695207000
7458,2023,9,20,10,51,1695207060
7459,2023,9,20,10,52,1695207060
7460,2023,9,20,10,55,1695207120
7461,2023,9,20,10,56,1695207300
7462,2023,9,20,10,59,1695207360
7463,2023,9,20,11,0,1695207540
7464,2023,9,20,11,1,1695207600
7465,2023,9,20,11,1,1695207660
7466,2023,9,20,11,2,1695207660
7467,2023,9,20,11,5,1695207720
7468,2023,9,20,11,8,1695207900
7469,2023,9,20,11,12,1695208080
7470,2023,9,20,11,14,1695208320
7471,2023,9,20,11,19,1695208440
7472,2023,9,20,11,20,1695208740
7473,2023,9,20,11,20,1695208800
7474,2023,9,20,11,23,1695208800
7475,2023,9,20,11,23,1695208980
7476,2023,9,20,11,26,1695208980
7477,2023,9,20,11,27,1695209160
7478,2023,9,20,11,28,1695209220
7479,2023,9,20,11,32,1695209280
7480,2023,9,20,11,32,1695209520
7481,2023,9,20,11,38,1695209520
7482,2023,9,20,11,42,1695209880
7483,2023,9,20,11,43,1695210120
7484,2023,9,20,11,45,1695210180
7485,2023,9,20,11,50,1695210300
7486,2023,9,20,11,52,1695210600
7487,2023,9,20,11,56,1695210720
7488,2023,9,20,11,57,1695210960
7489,2023,9,20,11,58,1695211020
7490,2023,9,20,12,2,1695211080
7491,2023,9,20,12,2,1695211320
7492,2023,9,20,12,5,1695211320
7493,2023,9,20,12,6,1695211500
7494,2023,9,20,12,10,1695211560
7495,2023,9,20,12,14,1695211800
7496,2023,9,20,12,15,1695212040
7497,2023,9,20,12,21,1695212100
7498,2023,9,20,12,23,1695212460
7499,2023,9,20,12,24,1695212580
7500,2023,9,20,12,28,1695212640
7501,2023,9,20,12,30,1695212880
7502,2023,9,20,12,32,1695213000
7503,2023,9,20,12,34,1695213120
7504,2023,9,20,12,34,1695213240
7505,2023,9,20,12,38,1695213240
7506,2023,9,20,12,38,1695213480
7507,2023,9,20,12,40,1695213480
7508,2023,9,20,12,45,1695213600
7509,2023,9,20,12,45,1695213900
7510,2023,9,20,12,45,1695213900
7511,2023,9,20,12,47,1695213900
7512,2023,9,20,12,49,1695214020
7513,2023,9,20,12,50,1695214140
7514,2023,9,20,12,54,1695214200
7515,2023,9,20,12,54,1695214440
7516,2023,9,20,12,55,1695214440
7517,2023,9,20,13,0,1695214500
7518,2023,9,20,13,4,1695214800
7519,2023,9,20,13,6,1695215040
7520,2023,9,20,13,7,1695215160
7521,2023,9,20,13,8,1695215220
7522,2023,9,20,13,10,1695215280
7523,2023,9,20,13,18,1695215400
7524,2023,9,20,13,29,1695215880
7525,2023,9,20,13,33,1695216540
7526,2023,9,20,13,35,1695216780
7527,2023,9,20,13,35,1695216900
7528,2023,9,20,13,36,1695216900
7529,2023,9,20,13,41,1695216960
7530,2023,9,20,13,42,1695217260
7531,2023,9,20,13,44,1695217320
7532,2023,9,20,13,46,1695217440
7533,2023,9,20,13,46,1695217560
7534,2023,9,20,13,47,1695217560
7535,2023,9,20,13,54,1695217620
7536,2023,9,20,13,55,1695218040
7537,2023,9,20,13,59,1695218100
7538,2023,9,20,14,1,1695218340
7539,2023,9,20,14,7,1695218460
7540,2023,9,20,14,21,1695218820
7541,2023,9,20,14,28,1695219660
7542,2023,9,20,14,29,1695220080
7543,2023,9,20,14,31,1695220140
7544,2023,9,20,14,35,1695220260
7545,2023,9,20,14,36,1695220500
7546,2023,9,20,14,37,1695220560
7547,2023,9,20,14,37,1695220620
7548,2023,9,20,14,38,1695220620
7549,2023,9,20,14,40,1695220680
7550,2023,9,20,14,48,1695220800
7551,2023,9,20,14,50,1695221280
7552,2023,9,20,14,52,1695221400
7553,2023,9,20,14,54,1695221520
7554,2023,9,20,14,57,1695221640
7555,2023,9,20,14,58,1695221820
7556,2023,9,20,15,0,1695221880
7557,2023,9,20,15,1,1695222000
7558,2023,9,20,15,1,1695222060
7559,2023,9,20,15,7,1695222060
7560,2023,9,20,15,10,1695222420
7561,2023,9,20,15,10,1695222600
7562,2023,9,20,15,11,1695222600
7563,2023,9,20,15,15,1695222660
7564,2023,9,20,15,20,1695222900
7565,2023,9,20,15,23,1695223200
7566,2023,9,20,15,25,1695223380
7567,2023,9,20,15,25,1695223500
7568,2023,9,20,15,30,1695223500
7569,2023,9,20,15,31,1695223800
7570,2023,9,20,15,33,1695223860
7571,2023,9,20,15,33,1695223980
7572,2023,9,20,15,35,1695223980
7573,2023,9,20,15,35,1695224100
7574,2023,9,20,15,40,1695224100
7575,2023,9,20,15,40,1695224400
7576,2023,9,20,15,40,1695224400
7577,2023,9,20,15,40,1695224400
7578,2023,9,20,15,42,1695224400
7579,2023,9,20,15,47,1695224520
7580,2023,9,20,15,50,1695224820
7581,2023,9,20,15,55,1695225000
7582,2023,9,20,15,55,1695225300
7583,2023,9,20,15,59,1695225300
7584,2023,9,20,15,59,1695225540
7585,2023,9,20,16,6,1695225540
7586,2023,9,20,16,10,1695225960
7587,2023,9,20,16,10,1695226200
7588,2023,9,20,16,12,1695226200
7589,2023,9,20,16,15,1695226320
7590,2023,9,20,16,17,1695226500
7591,2023,9,20,16,19,1695226620
7592,2023,9,20,16,20,1695226740
7593,2023,9,20,16,25,1695226800
7594,2023,9,20,16,25,1695227100
7595,2023,9,20,16,30,1695227100
7596,2023,9,20,16,31,1695227400
7597,2023,9,20,16,32,1695227460
7598,2023,9,20,16,35,1695227520
7599,2023,9,20,16,37,1695227700
7600,2023,9,20,16,37,1695227820
7601,2023,9,20,16,40,1695227820
7602,2023,9,20,16,41,1695228000
7603,2023,9,20,16,43,1695228060
7604,2023,9,20,16,45,1695228180
7605,2023,9,20,16,45,1695228300
7606,2023,9,20,16,51,1695228300
7607,2023,9,20,16,51,1695228660
7608,2023,9,20,16,55,1695228660
7609,2023,9,20,16,56,1695228900
7610,2023,9,20,16,57,1695228960
7611,2023,9,20,16,59,1695229020
7612,2023,9,20,17,1,1695229140
7613,2023,9,20,17,3,1695229260
7614,2023,9,20,17,3,1695229380
7615,2023,9,20,17,3,1695229380
7616,2023,9,20,17,5,1695229380
7617,2023,9,20,17,5,1695229500
7618,2023,9,20,17,6,1695229500
7619,2023,9,20,17,9,1695229560
7620,2023,9,20,17,10,1695229740
7621,2023,9,20,17,10,1695229800
7622,2023,9,20,17,10,1695229800
7623,2023,9,20,17,12,1695229800
7624,2023,9,20,17,12,1695229920
7625,2023,9,20,17,13,1695229920
7626,2023,9,20,17,13,1695229980
7627,2023,9,20,17,14,1695229980
7628,2023,9,20,17,15,1695230040
7629,2023,9,20,17,17,1695230100
7630,2023,9,20,17,20,1695230220
7631,2023,9,20,17,22,1695230400
7632,2023,9,20,17,23,1695230520
7633,2023,9,20,17,25,1695230580
7634,2023,9,20,17,26,1695230700
7635,2023,9,20,17,26,1695230760
7636,2023,9,20,17,26,1695230760
7637,2023,9,20,17,27,1695230760
7638,2023,9,20,17,27,1695230820
7639,2023,9,20,17,30,1695230820
7640,2023,9,20,17,31,1695231000
7641,2023,9,20,17,31,1695231060
7642,2023,9,20,17,35,1695231060
7643,2023,9,20,17,35,1695231300
7644,2023,9,20,17,35,1695231300
7645,2023,9,20,17,36,1695231300
7646,2023,9,20,17,37,1695231360
7647,2023,9,20,17,39,1695231420
7648,2023,9,20,17,40,1695231540
7649,2023,9,20,17,41,1695231600
7650,2023,9,20,17,42,1695231660
7651,2023,9,20,17,43,1695231720
7652,2023,9,20,17,45,1695231780
7653,2023,9,20,17,46,1695231900
7654,2023,9,20,17,46,1695231960
7655,2023,9,20,17,47,1695231960
7656,2023,9,20,17,47,1695232020
7657,2023,9,20,17,50,1695232020
7658,2023,9,20,17,50,1695232200
7659,2023,9,20,17,52,1695232200
7660,2023,9,20,17,56,1695232320
7661,2023,9,20,17,56,1695232560
7662,2023,9,20,17,58,1695232560
7663,2023,9,20,18,0,1695232680
7664,2023,9,20,18,1,1695232800
7665,2023,9,20,18,3,1695232860
7666,2023,9,20,18,5,1695232980
7667,2023,9,20,18,6,1695233100
7668,2023,9,20,18,8,1695233160
7669,2023,9,20,18,9,1695233280
7670,2023,9,20,18,9,1695233340
7671,2023,9,20,18,10,1695233340
7672,2023,9,20,18,10,1695233400
7673,2023,9,20,18,13,1695233400
7674,2023,9,20,18,15,1695233580
7675,2023,9,20,18,16,1695233700
7676,2023,9,20,18,18,1695233760
7677,2023,9,20,18,19,1695233880
7678,2023,9,20,18,25,1695233940
7679,2023,9,20,18,25,1695234300
7680,2023,9,20,18,25,1695234300
7681,2023,9,20,18,26,1695234300
