Accident_index,Road_category,Speed_limit,Road_type,Pavement,Road_defect,Signal_type,GPS_X,GPS_Y
6692,6,40,,,,,120.551899,24.244464
6693,6,50,13,1,4,4,120.654682,24.167983
6694,6,40,,,,,120.637855,24.163108
6695,6,50,,,,,120.630444,24.078208
6696,6,50,13,1,4,4,120.676917,24.155373
6697,6,50,4,1,4,4,120.696691,24.17749
6698,6,30,3,1,4,4,120.652229,24.167198
6699,6,50,,,,,120.626781,24.345419
6700,6,50,,,,,120.721811,24.181854
6701,6,50,13,1,4,4,120.660673,24.191686
6702,6,50,,,,,120.57939,24.169879
6703,6,50,,,,,120.641373,24.135471
6704,6,50,4,1,4,1,120.694326,24.155623
6705,6,50,,,,,120.633489,24.144723
6706,6,40,,,,,120.652838,24.16049
6707,6,60,,,,,120.696627,24.070157
6708,6,50,,,,,120.660025,24.160946
6709,6,50,13,1,4,4,120.668902,24.124426
6710,6,30,,,,,120.682347,24.280819
6711,6,50,,,,,120.644174,24.140101
6712,6,50,,,,,120.652323,24.165993
6713,6,50,3,1,4,4,120.669169,24.114566
6714,6,50,4,1,4,2,120.660629,24.172383
6715,6,50,,,,,120.648384,24.162643
6716,6,50,,,,,120.685657,24.181281
6717,6,40,3,1,4,2,120.619067,24.181287
6718,6,70,,,,,120.567851,24.27148
6719,6,40,,,,,120.606849,24.136059
6720,6,50,,,,,120.639417,24.177078
6721,6,50,4,1,4,4,120.662078,24.154837
6722,6,50,,,,,120.68603,24.134237
6723,6,50,,,,,120.681033,24.172424
6724,6,50,,,,,120.636171,24.170994
6725,6,50,,,,,120.677026,24.103275
6726,6,50,3,1,4,1,120.63884,24.182159
6727,6,40,,,,,120.643115,24.159643
6728,6,50,,,,,120.67687,24.169919
6729,6,40,,,,,120.719697,24.164115
6730,6,30,3,1,4,4,120.524068,24.202905
6731,6,50,3,1,4,3,120.603123,24.135406
6732,6,50,3,1,4,4,120.661257,24.172908
6733,6,50,4,1,4,1,120.657257,24.150851
6734,6,50,13,1,4,4,120.703343,24.138916
6735,6,40,,,,,120.592709,24.246895
6736,6,60,13,1,4,1,120.696271,24.053702
6737,6,30,,,,,120.719777,24.128944
6738,6,50,3,1,4,1,120.575436,24.269143
6739,6,50,13,1,4,4,120.709924,24.127297
6740,6,50,,,,,120.706986,24.096469
6741,6,50,13,1,4,4,120.731291,24.134681
6742,6,60,,,,,120.557981,24.211312
6743,6,50,3,1,4,1,120.702414,24.237771
6744,6,30,4,1,4,4,120.725058,24.130812
6745,6,50,4,1,4,1,120.699681,24.144731
6746,6,30,,,,,120.718582,24.101191
6747,6,50,4,1,4,1,120.617001,24.184058
6748,6,50,4,1,4,2,120.686331,24.18687
6749,6,50,3,1,4,1,120.575473,24.269448
6750,6,30,,,,,120.592427,24.189449
6751,6,50,,,,,120.706031,24.200805
6752,6,50,,,,,120.650087,24.16628
6753,6,40,4,1,4,1,120.649796,24.162755
6754,6,50,,,,,120.707061,24.200327
6755,6,60,,,,,120.659687,24.157317
6756,6,50,3,1,4,1,120.645018,24.178822
6757,6,50,13,1,4,4,120.701486,24.10669
6758,6,50,4,1,4,1,120.561541,24.243669
6759,6,50,13,1,4,4,120.567691,24.339061
6760,6,50,4,1,4,1,120.657878,24.158319
6761,6,50,,,,,120.673231,24.173847
6762,6,30,,,,,120.691226,24.218476
6763,6,40,,,,,120.53912,24.256453
6764,6,30,,,,,120.606081,24.270304
6765,6,50,,,,,120.691364,24.182548
6766,6,30,,,,,120.532539,24.180049
6767,6,40,,,,,120.595406,24.305715
6768,6,30,,,,,120.568267,24.249532
6769,6,50,4,1,4,1,120.530191,24.253848
6770,6,50,4,1,4,1,120.70396,24.182162
6771,6,50,,,,,120.958053,24.168606
6772,6,50,13,1,4,4,120.713531,24.173063
6773,6,50,13,1,4,2,120.65702,24.146705
6774,6,50,,,,,120.660864,24.172447
6775,6,50,4,1,4,1,120.611083,24.145986
6776,6,50,13,1,4,4,120.712782,24.221302
6777,6,50,,,,,120.687496,24.102417
6778,6,50,,,,,120.732018,24.13906
6779,6,50,13,1,4,4,120.729683,24.275735
6780,6,60,,,,,120.705279,24.214062
6781,6,50,13,1,4,4,120.643976,24.132962
6782,6,50,,,,,120.618907,24.184707
6783,6,50,,,,,120.665747,24.073192
6784,6,30,,,,,120.817376,24.195755
6785,6,50,,,,,120.71366,24.094267
6786,6,50,4,1,4,1,120.666325,24.15921
6787,6,30,3,1,4,4,120.739564,24.16074
6788,6,0,,,,,120.646462,24.178825
6789,6,50,,,,,120.646069,24.178466
6790,6,50,4,1,4,3,120.679289,24.096727
6791,6,50,4,1,4,1,120.681022,24.143859
6792,6,50,,,,,120.696523,24.216283
6793,6,50,,,,,120.683873,24.177113
6794,6,30,4,1,4,4,120.635659,24.066644
6795,6,50,3,1,4,4,120.653407,24.338871
6796,6,50,,,,,120.662609,24.155678
6797,6,40,,,,,120.615369,24.183119
6798,6,30,13,1,4,4,120.702725,24.112494
6799,6,50,3,1,4,4,120.645773,24.384278
6800,6,40,4,1,4,1,120.640729,24.167676
6801,6,50,13,1,4,4,120.72124,24.179638
6802,6,30,4,1,4,2,120.692439,24.19282
6803,6,50,,,,,120.6877,24.172195
6804,6,50,4,1,4,4,120.624267,24.186018
6805,6,80,,,,,120.717903,24.197761
6806,6,50,,,,,120.657259,24.135114
6807,6,50,,,,,120.655124,24.138778
6808,6,50,13,1,4,4,120.686316,24.194901
6809,6,50,,,,,120.678122,24.169575
6810,6,50,13,1,4,4,120.701946,24.21591
6811,6,80,13,1,4,4,120.720662,24.167563
6812,6,40,,,,,120.660837,24.120215
6813,6,30,,,,,120.640814,24.111136
6814,6,50,4,1,4,2,120.615231,24.147953
6815,6,50,4,1,4,2,120.617001,24.184058
6816,6,60,,,,,120.569608,24.200861
6817,6,50,13,1,4,4,120.615244,24.120182
6818,6,50,4,1,4,2,120.692958,24.134723
6819,6,50,4,1,4,2,120.584068,24.18204
6820,6,50,3,1,4,1,120.579471,24.218511
6821,6,50,12,1,4,4,120.715174,24.073645
6822,6,50,13,1,4,4,120.668296,24.136997
6823,6,50,,,,,120.723635,24.254688
6824,6,50,,,,,120.657016,24.116613
6825,6,50,4,1,4,1,120.644591,24.18508
6826,6,50,13,1,4,4,120.707886,24.183352
6827,6,30,,,,,120.588862,24.181102
6828,6,50,4,1,4,1,120.67687,24.169919
6829,6,30,13,1,4,4,120.602853,24.110256
6830,6,50,3,1,4,1,120.64454,24.226705
6831,6,50,,,,,120.655492,24.145144
6832,6,50,4,1,4,1,120.701889,24.324239
6833,6,60,,,,,120.639275,24.363288
6834,6,50,4,1,4,1,120.693742,24.139979
6835,6,50,,,,,120.697472,24.095215
6836,6,50,,,,,120.661743,24.16016
6837,6,50,3,1,4,4,120.64989,24.115975
6838,6,50,,,,,120.625818,24.140633
6839,6,80,,,,,120.630278,24.165773
6840,6,50,,,,,120.645196,24.225591
6841,6,40,13,1,4,4,120.582205,24.187479
6842,6,50,3,1,4,2,120.647056,24.165648
6843,6,50,,,,,120.644816,24.173275
6844,6,50,3,1,4,2,120.614123,24.183851
6845,6,50,13,1,4,4,120.647447,24.21475
6846,6,50,13,1,4,4,120.68384,24.132993
6847,6,50,,,,,120.721206,24.24913
6848,6,60,,,,,120.695898,24.06638
6849,6,50,,,,,120.640641,24.154764
6850,6,50,,,,,120.67837,24.184174
6851,6,50,,,,,120.624164,24.149369
6852,6,30,13,1,4,4,120.647525,24.202748
6853,6,50,4,1,4,1,120.686283,24.108624
6854,6,50,,,,,120.568923,24.222107
6855,6,50,,,,,120.63701,24.151978
6856,6,40,,,,,120.648721,24.142429
6857,6,50,,,,,120.562345,24.275224
6858,6,30,13,1,4,4,120.654095,24.038644
6859,6,50,,,,,120.577197,24.223431
6860,6,80,,,,,120.650655,24.19753
6861,6,30,,,,,120.707914,24.098787
6862,6,30,,,,,120.698678,24.070801
6863,6,60,,,,,120.596846,24.250183
6864,6,50,13,1,4,4,120.627313,24.181974
6865,6,40,,,,,120.676936,24.171358
6866,6,50,3,1,4,4,120.615976,24.354824
6867,6,50,13,1,4,4,120.698586,24.125845
6868,6,50,4,1,4,1,120.679286,24.119037
6869,6,50,5,1,4,1,120.663421,24.272287
6870,6,50,,,,,120.585011,24.18443
6871,6,50,4,1,4,2,120.662396,24.188492
6872,6,50,,,,,120.617242,24.187386
6873,6,50,,,,,120.666824,24.119158
6874,6,40,3,1,4,3,120.664148,24.076956
6875,6,50,,,,,120.621008,24.185078
6876,6,50,3,1,4,4,120.646069,24.178466
6877,6,50,,,,,120.520657,24.184789
6878,6,30,,,,,120.701964,24.332577
6879,6,50,3,1,4,1,120.682236,24.152411
6880,6,50,4,1,4,2,120.615231,24.147953
6881,6,50,,,,,120.729822,24.158657
6882,6,50,,,,,120.580118,24.221476
6883,6,50,,,,,120.685961,24.146584
6884,6,50,3,1,4,1,120.641203,24.219188
6885,6,50,13,1,4,4,120.698253,24.081379
6886,6,50,,,,,120.676126,24.135716
6887,6,50,,,,,120.681649,24.181797
6888,6,50,,,,,120.629478,24.163269
6889,6,50,,,,,120.670371,24.136901
6890,6,50,13,1,4,4,120.69009,24.110674
6891,6,50,,,,,120.655975,24.227116
6892,6,50,,,,,120.648765,24.218333
6893,6,50,4,1,4,1,120.653258,24.160817
6894,6,60,12,1,4,4,120.796932,24.290132
6895,6,60,4,1,4,2,120.640733,24.168016
6896,6,50,13,1,4,4,120.692163,24.160416
6897,6,50,4,1,4,4,120.685396,24.147653
6898,6,40,,,,,120.643939,24.165946
6899,6,50,4,1,4,1,120.675048,24.143548
6900,6,60,3,1,4,1,120.702731,24.196929
6901,6,60,,,,,120.632742,24.110091
6902,6,50,13,1,4,4,120.647447,24.21475
6903,6,50,,,,,120.648625,24.122439
6904,6,50,,,,,120.68792,24.158963
6905,6,50,4,1,4,4,120.689597,24.113864
6906,6,50,3,1,4,4,120.644328,24.166377
6907,6,50,4,1,4,1,120.667553,24.128048
6908,6,50,,,,,120.717064,24.127874
6909,6,50,4,1,4,4,120.674129,24.147149
6910,6,50,,,,,120.623497,24.149515
6911,6,50,13,1,4,4,120.716899,24.175301
6912,6,60,4,1,4,3,120.706378,24.220298
6913,6,50,,,,,120.695813,24.012427
6914,6,50,,,,,120.675771,24.144281
6915,6,50,3,1,4,4,120.681094,24.124867
6916,6,40,,,,,120.655077,24.113548
6917,6,50,,,,,120.707617,24.151048
6918,6,50,,,,,120.701504,24.14022
6919,6,50,11,1,4,3,120.648735,24.240326
6920,6,50,,,,,120.663951,24.191889
6921,6,50,4,1,4,2,120.691825,24.160146
6922,6,50,3,1,4,4,120.700915,24.16921
6923,6,30,13,1,4,4,120.520748,24.204381
6924,6,30,11,1,4,4,120.700246,24.071598
6925,6,50,13,1,4,4,120.672266,24.062488
6926,6,50,,,,,120.73325,24.164388
6927,6,50,5,1,4,1,120.693656,24.133035
6928,6,50,4,1,4,1,120.701435,24.125285
6929,6,50,,,,,120.673529,24.181933
6930,6,50,4,1,4,1,120.610123,24.157419
6931,6,50,3,1,4,4,120.695482,24.165253
6932,6,40,,,,,120.647871,24.19642
6933,6,50,,,,,120.662942,24.059669
6934,6,50,3,1,4,1,120.692776,24.136867
6935,6,80,,,,,120.673291,24.201129
6936,6,30,,,,,120.645551,24.223028
6937,6,50,4,1,4,1,120.686141,24.132834
6938,6,50,,,,,120.689968,24.107894
6939,6,30,,,,,120.693346,24.107086
6940,6,50,4,1,4,1,120.582893,24.178814
6941,6,50,3,1,4,1,120.7071,24.129128
6942,6,50,13,1,4,4,120.489569,24.215206
6943,6,30,,,,,120.679291,24.267943
6944,6,50,,,,,120.676605,24.131912
6945,6,50,3,1,4,1,120.679394,24.122376
6946,6,50,13,1,4,4,120.701123,24.126094
6947,6,50,13,1,4,4,120.674048,24.173427
6948,6,60,13,1,4,4,120.54256,24.164912
6949,6,50,3,1,4,4,120.608645,24.116057
6950,6,50,13,1,4,4,120.575409,24.22646
6951,6,50,3,1,4,4,120.705881,24.135404
6952,6,50,,,,,120.670338,24.126457
6953,6,80,,,,,120.683569,24.201168
6954,6,50,13,1,4,1,120.696945,24.168963
6955,6,50,3,1,4,4,120.72573,24.131981
6956,6,40,,,,,120.568748,24.273236
6957,6,60,4,1,4,1,120.692012,24.043182
6958,6,50,,,,,120.659123,24.087889
6959,6,50,13,1,4,4,120.671796,24.180288
6960,6,50,,,,,120.711648,24.240211
6961,6,50,,,,,120.653431,24.167683
6962,6,50,13,1,4,4,120.651798,24.207279
6963,6,50,3,1,4,1,120.616844,24.116186
6964,6,50,13,1,4,1,120.646423,24.137475
6965,6,30,,,,,120.674975,24.282285
6966,6,30,,,,,120.688914,24.028572
6967,6,30,4,1,4,4,120.565344,24.250781
6968,6,30,,,,,120.593009,24.212583
6969,6,60,,,,,120.597591,24.249998
6970,6,50,4,1,4,1,120.624383,24.340698
6971,6,60,,,,,120.594095,24.249966
6972,6,50,,,,,120.678975,24.097461
6973,6,30,4,1,4,4,120.65304,24.049541
6974,6,50,,,,,120.603578,24.175013
6975,6,50,13,1,4,4,120.685574,24.153539
6976,6,30,13,1,4,4,120.728741,24.234117
6977,6,50,3,1,4,1,120.742705,24.252909
6978,6,50,3,1,4,4,120.626503,24.177643
6979,6,50,3,1,4,1,120.684179,24.119168
6980,6,50,13,1,4,3,120.640325,24.178917
6981,6,50,,,,,120.718219,24.159656
6982,6,30,,,,,120.563834,24.289942
6983,6,50,,,,,120.685602,24.148663
6984,6,50,4,1,4,2,120.700262,24.178669
6985,6,50,3,1,4,4,120.655809,24.160109
6986,6,50,,,,,120.627348,24.177197
6987,6,50,,,,,120.638473,24.141954
6988,6,50,,,,,120.649796,24.162755
6989,6,50,13,1,4,1,120.625105,24.106933
6990,6,50,,,,,120.670501,24.144625
6991,6,60,,,,,120.649155,24.16259
6992,6,50,3,1,4,1,120.69668,24.200882
6993,6,60,,,,,120.573118,24.190164
6994,6,50,4,1,4,1,120.669051,24.128577
6995,6,50,,,,,120.643074,24.07527
6996,6,50,4,1,4,1,120.723128,24.214906
6997,6,60,3,1,4,2,120.706947,24.223953
6998,6,50,,,,,120.636853,24.234597
6999,6,50,18,2,4,1,120.669905,24.118828
7000,6,50,,,,,120.674627,24.202942
7001,6,40,3,1,4,4,120.696698,24.172735
7002,6,50,13,1,4,4,120.653082,24.11535
7003,6,60,13,1,4,4,120.638424,24.107677
7004,6,40,3,1,4,1,120.52044,24.244613
7005,6,50,,,,,120.744374,24.18768
7006,6,50,4,1,4,1,120.607598,24.112136
7007,6,50,,,,,120.622634,24.183393
7008,6,50,13,1,4,4,120.682266,24.161969
7009,6,50,,,,,120.686531,24.19791
7010,6,50,,,,,120.634894,24.158238
7011,6,50,3,1,4,1,120.723283,24.145008
7012,6,50,,,,,120.647824,24.153841
7013,6,50,13,1,4,4,120.669743,24.127198
7014,6,50,,,,,120.616392,24.112919
7015,6,50,13,1,4,4,120.650684,24.108434
7016,6,50,,,,,120.634664,24.151361
7017,6,30,,,,,120.706893,24.095667
7018,6,50,3,1,4,4,120.645303,24.226258
7019,6,30,,,,,120.661215,24.148455
7020,6,50,3,1,4,1,120.729733,24.109142
7021,6,40,3,1,4,4,120.701252,24.083377
7022,6,30,13,1,4,1,120.655972,24.238924
7023,6,30,13,1,4,4,120.646175,24.180963
7024,6,50,4,1,4,4,120.66718,24.14209
7025,6,30,3,1,4,4,120.666343,24.079736
7026,6,50,,,,,120.64776,24.196142
7027,6,50,,,,,120.679593,24.192936
7028,6,50,,,,,120.568746,24.238304
7029,6,50,,,,,120.67504,24.131135
7030,6,50,4,1,4,1,120.545974,24.189198
7031,6,50,3,1,4,4,120.685393,24.163179
7032,6,50,,,,,120.660483,24.157719
7033,6,50,13,1,4,4,120.639998,24.135051
7034,6,50,4,1,4,1,120.690848,24.180357
7035,6,50,,,,,120.658076,24.140272
7036,6,50,3,1,4,4,120.650964,24.162311
7037,6,50,,,,,120.721638,24.182045
7038,6,30,4,1,4,1,120.692618,24.058766
7039,6,50,4,1,4,4,120.708823,24.082759
7040,6,50,,,,,120.657127,24.200899
7041,6,50,3,1,4,1,120.619207,24.181439
7042,6,50,13,1,4,4,120.685799,24.141497
7043,6,50,,,,,120.673655,24.158459
7044,6,30,11,1,4,4,120.63409,24.194721
7045,6,50,,,,,120.632671,24.137621
7046,6,60,3,1,4,1,120.580459,24.216142
7047,6,50,13,1,4,4,120.545396,24.181972
7048,6,50,,,,,120.729408,24.257131
7049,6,30,,,,,120.663316,24.198347
7050,6,50,13,1,4,4,120.661436,24.141235
7051,6,30,,,,,120.612202,24.188087
7052,6,70,13,1,4,4,120.608484,24.108298
7053,6,40,,,,,120.580108,24.17002
7054,6,50,,,,,120.636724,24.170849
7055,6,30,4,1,4,4,120.677906,24.180643
7056,6,50,13,1,4,4,120.633576,24.106266
7057,6,50,,,,,120.691136,24.247972
7058,6,30,,,,,120.723571,24.264569
7059,6,50,,,,,120.673528,24.147753
7060,6,50,,,,,120.671934,24.163333
7061,6,60,,,,,120.708055,24.227679
7062,6,50,13,1,4,4,120.666003,24.144318
7063,6,50,,,,,120.672311,24.174152
7064,6,50,3,1,4,1,120.640803,24.16505
7065,6,50,,,,,120.605565,24.18896
7066,6,50,,,,,120.698178,24.170537
7067,6,40,,,,,120.683984,24.118373
7068,6,50,13,1,4,4,120.719161,24.114129
7069,6,40,3,1,4,4,120.721168,24.30455
7070,6,50,13,1,4,4,120.697336,24.090157
7071,6,50,13,1,4,4,120.728573,24.172085
7072,6,50,3,1,4,4,120.691606,24.201968
7073,6,40,4,1,4,1,120.71833,24.218101
7074,6,50,4,1,4,4,120.53549,24.253513
7075,6,50,,,,,120.686581,24.197615
7076,6,50,,,,,120.676077,24.148002
7077,6,40,4,1,4,1,120.612837,24.368823
7078,6,50,,,,,120.703497,24.212676
7079,6,50,,,,,120.638522,24.164116
7080,6,50,13,1,4,4,120.656021,24.254487
7081,6,50,4,1,4,1,120.664736,24.161275
7082,6,60,,,,,120.637715,24.094367
7083,6,50,,,,,120.58919,24.174845
7084,6,40,13,1,4,4,120.671296,24.0857
7085,6,70,13,1,4,4,120.571661,24.275354
7086,6,50,3,1,4,1,120.652812,24.121629
7087,6,50,3,1,4,4,120.61024,24.138631
7088,6,50,4,1,4,1,120.567229,24.208795
7089,6,50,,,,,120.718597,24.249393
7090,6,50,3,1,4,4,120.67086,24.143013
7091,6,50,13,1,4,4,120.692641,24.16199
7092,6,50,3,1,4,2,120.643629,24.200312
7093,6,50,4,1,4,4,120.704454,24.164862
7094,6,30,13,1,4,4,120.694388,24.092295
7095,6,50,13,1,4,4,120.680119,24.12161
7096,6,50,13,1,4,4,120.644621,24.175082
7097,6,50,11,1,4,4,120.845476,24.252744
7098,6,50,4,1,4,2,120.715596,24.135995
7099,6,30,4,1,4,1,120.6392,24.225982
7100,6,50,,,,,120.679112,24.126971
7101,6,50,,,,,120.687905,24.045515
7102,6,50,4,1,4,1,120.635324,24.167191
7103,6,50,,,,,120.672284,24.170095
7104,6,30,13,1,4,4,120.687621,24.114011
7105,6,50,3,1,4,4,120.614398,24.139124
7106,6,50,,,,,120.719549,24.098045
7107,6,40,,,,,120.660864,24.172447
7108,6,50,11,1,4,4,120.590555,24.244482
7109,6,50,4,1,4,1,120.685568,24.156019
7110,6,50,13,1,4,4,120.646607,24.171525
7111,6,50,,,,,120.659194,24.111126
7112,6,50,,,,,120.646292,24.134802
7113,6,50,13,1,4,4,120.593018,24.182475
7114,6,50,,,,,120.542979,24.150437
7115,6,50,4,1,4,1,120.686662,24.16309
7116,6,40,,,,,120.637296,24.186678
7117,6,30,,,,,120.718253,24.247919
7118,6,50,4,1,4,2,120.571642,24.225868
7119,6,50,,,,,120.665419,24.215129
7120,6,50,12,1,4,4,120.715915,24.072031
7121,6,50,3,1,4,4,120.646786,24.139281
7122,6,50,,,,,120.728886,24.104699
7123,6,40,,,,,120.682422,24.166649
7124,6,50,,,,,120.681415,24.156148
7125,6,60,4,1,4,2,120.552015,24.293875
7126,6,50,,,,,120.657327,24.130732
7127,6,30,4,1,4,3,120.644256,24.112747
7128,6,30,,,,,120.724374,24.266413
7129,6,50,4,1,4,1,120.644549,24.234914
7130,6,50,,,,,120.652755,24.153292
7131,6,30,,,,,120.727799,24.214228
7132,6,50,,,,,120.701449,24.110702
7133,6,40,,,,,120.581799,24.209346
7134,6,50,,,,,120.636504,24.171683
7135,6,50,13,1,4,4,120.664043,24.124601
7136,6,50,,,,,120.660285,24.110719
7137,6,50,4,1,4,2,120.572651,24.262344
7138,6,50,,,,,120.690957,24.248044
7139,6,50,,,,,120.615268,24.182938
7140,6,40,4,1,4,3,120.670024,24.177972
7141,6,50,4,1,4,1,120.656541,24.199713
7142,6,50,,,,,120.636492,24.155815
7143,6,50,4,1,4,1,120.571883,24.238534
7144,6,50,3,1,4,1,120.654686,24.121365
7145,6,50,,,,,120.661508,24.139959
7146,6,50,,,,,120.619067,24.181287
7147,6,50,4,1,4,2,120.722378,24.112677
7148,6,30,,,,,120.691303,24.091151
7149,6,50,,,,,120.648515,24.169071
7150,6,50,,,,,120.688179,24.175632
7151,6,60,,,,,120.726633,24.161153
7152,6,40,13,1,4,4,120.65036,24.161985
7153,6,60,13,1,4,4,120.709077,24.165003
7154,6,50,,,,,120.645066,24.140058
7155,6,50,4,1,4,2,120.690783,24.164959
7156,6,50,13,1,4,4,120.64607,24.121746
7157,6,50,,,,,120.722457,24.176461
7158,6,50,,,,,120.729741,24.247268
7159,6,50,,,,,120.632119,24.239374
7160,6,40,,,,,120.68137,24.162954
7161,6,70,13,1,4,4,120.781661,24.274313
7162,6,50,,,,,120.659017,24.256874
7163,6,40,,,,,120.627211,24.116718
7164,6,50,,,,,120.6854,24.170208
7165,6,30,,,,,120.713323,24.077266
7166,6,50,,,,,120.691614,24.100533
7167,6,70,5,1,4,1,120.538654,24.249079
7168,6,50,,,,,120.656781,24.198355
7169,6,50,,,,,120.675999,24.092245
7170,6,50,,,,,120.650218,24.130979
7171,6,50,,,,,120.572607,24.156104
7172,6,50,4,1,4,2,120.575137,24.226694
7173,6,50,,,,,120.675272,24.1738
7174,6,50,3,1,4,4,120.554457,24.225557
7175,6,30,13,1,4,4,120.643656,24.175474
7176,6,50,3,1,4,4,120.683767,24.15524
7177,6,30,4,1,4,4,120.615725,24.181012
7178,6,50,4,1,4,1,120.691103,24.14279
7179,6,30,,,,,120.514664,24.205576
7180,6,50,,,,,120.649885,24.136836
7181,6,60,13,1,4,4,120.70255,24.189921
7182,6,30,3,1,4,4,120.707978,24.268241
7183,6,50,5,1,4,1,120.713163,24.143422
7184,6,50,13,1,4,4,120.694401,24.08945
7185,6,50,3,1,4,4,120.656003,24.19665
7186,6,50,,,,,120.666445,24.181811
7187,6,50,3,1,4,1,120.655344,24.178096
7188,6,40,,,,,120.637015,24.144541
7189,6,40,,,,,120.686503,24.191911
7190,6,30,,,,,120.692203,24.173572
7191,6,50,,,,,120.719321,24.183817
7192,6,50,4,1,4,4,120.697392,24.062707
7193,6,50,3,1,4,4,120.654219,24.201967
7194,6,50,4,1,4,1,120.691223,24.091811
7195,6,50,4,1,4,1,120.690459,24.190544
7196,6,50,4,1,4,4,120.680364,24.179335
7197,6,50,13,1,4,4,120.73328,24.165736
7198,6,50,,,,,120.632516,24.182843
7199,6,50,4,1,4,1,120.693568,24.126621
7200,6,50,4,1,4,1,120.645429,24.221915
7201,6,50,,,,,120.56555,24.23713
7202,6,50,13,1,4,4,120.736745,24.1784
7203,6,50,4,1,4,1,120.66774,24.13095
7204,6,50,5,1,4,1,120.638787,24.362359
7205,6,50,13,1,4,4,120.662325,24.11713
7206,6,30,,,,,120.691878,24.09188
7207,6,50,5,1,4,1,120.61814,24.33879
7208,6,50,13,1,4,4,120.634281,24.213866
7209,6,50,,,,,120.637678,24.341598
7210,6,40,4,1,4,3,120.534345,24.250531
7211,6,30,3,1,4,4,120.641707,24.102574
7212,6,30,11,1,4,4,120.674058,24.320814
7213,6,50,,,,,120.694991,24.180696
7214,6,50,4,1,4,1,120.614085,24.106776
7215,6,40,,,,,120.642653,24.166873
7216,6,30,,,,,120.701303,24.215018
7217,6,50,,,,,120.578633,24.214828
7218,6,30,11,1,4,4,120.595547,24.342345
7219,6,50,,,,,120.693946,24.166188
7220,6,50,,,,,120.710951,24.183122
7221,6,50,,,,,120.624544,24.178771
7222,6,50,4,1,4,2,120.728571,24.276494
7223,6,50,4,1,4,1,120.675009,24.107547
7224,6,50,11,1,4,4,120.718017,24.151192
7225,6,50,3,1,4,1,120.637494,24.167887
7226,6,40,,,,,120.623508,24.134547
7227,6,40,,,,,120.582472,24.172523
7228,6,50,4,1,4,4,120.677404,24.174849
7229,6,30,13,1,4,4,120.672484,24.042527
7230,6,50,,,,,120.728406,24.171513
7231,6,50,4,1,4,2,120.724241,24.166865
7232,6,30,,,,,120.591839,24.18242
7233,6,50,,,,,120.679482,24.064945
7234,6,80,,,,,120.715033,24.150405
7235,6,50,4,1,4,1,120.651997,24.181967
7236,6,30,,,,,120.681087,24.097524
7237,6,50,13,1,4,4,120.559552,24.240225
7238,6,30,3,1,4,4,120.601077,24.259807
7239,6,50,4,1,4,4,120.552171,24.265213
7240,6,60,3,1,4,4,120.709216,24.260252
7241,6,40,,,,,120.694195,24.171069
7242,6,30,13,1,4,4,120.664979,24.183779
7243,6,40,4,1,4,2,120.686306,24.186899
7244,6,50,4,1,4,1,120.651983,24.181985
7245,6,50,4,1,4,4,120.721441,24.22341
7246,6,50,13,1,4,4,120.636394,24.168622
7247,6,50,,,,,120.659242,24.122677
7248,6,50,4,1,4,2,120.668248,24.197949
7249,6,60,,,,,120.722724,24.30936
7250,6,50,4,1,4,4,120.745496,24.263313
7251,6,50,3,1,4,1,120.682751,24.269415
7252,6,50,,,,,120.679176,24.204754
7253,6,40,,,,,120.724294,24.226664
7254,6,50,,,,,120.690635,24.17863
7255,6,50,,,,,120.656377,24.124444
7256,6,50,4,1,4,4,120.727574,24.177724
7257,6,40,4,1,4,4,120.584206,24.112868
7258,6,50,,,,,120.587903,24.185243
7259,6,30,,,,,120.686976,24.109477
7260,6,50,,,,,120.560383,24.268716
7261,6,50,,,,,120.66783,24.140179
7262,6,30,4,1,4,4,120.567996,24.229674
7263,6,30,3,1,4,4,120.691395,24.159058
7264,6,50,4,1,4,1,120.688392,24.106465
7265,6,50,,,,,120.640731,24.146859
7266,6,50,,,,,120.57579,24.226027
7267,6,50,11,1,4,4,120.71861,24.313937
7268,6,0,,,,,120.684111,24.157028
7269,6,30,13,1,4,4,120.695675,24.185627
7270,6,30,,,,,120.640441,24.169716
7271,6,30,,,,,120.64002,24.155865
