Accident_index,Climate,Light,Road_condition,Protective_equipement,Action_status,Drinking_situation,Impact_site,Run_away
7153,7,2,5,3,2,2,7,1
7154,7,,,,,1,,1
7155,7,2,5,3,5,2,1,1
7156,7,2,5,3,1,2,8,1
7157,7,,,,,2,,1
7158,7,,,,,2,,1
7159,7,,,,,2,,1
7160,7,,,,,11,,1
7161,7,2,5,3,9,2,1,1
7162,7,,,,,1,,1
7163,7,,,,,1,,1
7164,7,,,,,1,,1
7165,7,,,,,1,,1
7166,7,,,,,2,,1
7167,7,1,5,5,5,2,6,1
7168,7,,,,,1,,1
7169,7,,,,,2,,1
7170,7,,,,,1,,1
7171,7,,,,,1,,1
7172,7,2,5,2,9,2,12,1
7173,7,,,,,1,,1
7174,7,1,5,1,6,2,14,1
7175,7,3,5,6,16,10,17,1
7176,7,3,5,5,6,2,8,1
7177,7,2,5,3,6,2,1,1
7178,7,1,5,1,9,2,11,1
7179,7,,,,,2,,1
7180,7,,,,,2,,1
7181,7,3,5,3,1,2,8,1
7182,7,2,5,3,6,2,4,1
7183,7,3,5,2,5,2,14,1
7184,7,2,5,2,9,2,11,1
7185,7,3,5,5,6,2,14,1
7186,7,,,,,1,,1
7187,7,2,5,3,6,2,1,1
7188,7,,,,,1,,1
7189,7,,,,,1,,1
7190,7,,,,,2,,1
7191,7,,,,,1,,1
7192,7,2,5,2,9,2,11,1
7193,7,3,5,3,5,2,5,1
7194,7,2,5,3,5,2,5,1
7195,7,2,5,1,4,2,14,1
7196,7,2,5,3,9,2,5,1
7197,7,2,5,2,9,2,14,1
7198,7,,,,,1,,1
7199,7,2,5,3,5,2,2,1
7200,7,3,5,3,6,2,5,1
7201,7,,,,,2,,1
7202,7,2,5,3,4,2,2,1
7203,7,2,5,3,5,2,2,1
7204,7,3,5,2,9,2,12,1
7205,7,3,5,3,1,2,8,1
7206,7,,,,,1,,1
7207,7,3,5,2,9,2,12,1
7208,7,3,5,3,1,2,4,1
7209,7,,,,,1,,1
7210,7,2,5,1,9,2,14,1
7211,7,1,5,1,6,2,12,1
7212,7,1,5,1,6,2,11,1
7213,7,,,,,1,,1
7214,7,1,5,3,5,2,2,1
7215,7,,,,,2,,1
7216,7,,,,,2,,1
7217,7,,,,,2,,1
7218,7,3,5,2,9,2,11,1
7219,7,,,,,1,,1
7220,7,,,,,2,,1
7221,7,,,,,2,,1
7222,7,3,5,3,6,2,5,1
7223,7,2,5,,,2,,1
7224,7,1,5,3,13,2,4,1
7225,7,1,5,1,8,2,14,1
7226,7,,,,,2,,1
7227,7,,,,,2,,1
7228,7,1,5,3,9,2,5,1
7229,7,1,5,2,9,2,12,1
7230,7,,,,,1,,1
7231,7,2,5,3,9,2,1,1
7232,7,,,,,2,,1
7233,7,,,,,2,,1
7234,7,,,,,1,,1
7235,7,2,5,5,15,2,12,1
7236,7,,,,,1,,1
7237,7,3,5,3,11,2,8,1
7238,7,1,5,3,5,2,8,1
7239,7,2,5,1,9,2,12,1
7240,7,1,5,1,7,2,13,1
7241,7,,,,,1,,1
7242,7,1,5,2,9,2,11,1
7243,7,2,5,5,9,2,11,1
7244,7,2,5,5,15,2,12,1
7245,7,3,5,5,6,2,1,1
7246,7,1,5,5,5,2,5,1
7247,7,,,,,11,,1
7248,7,1,5,3,6,2,5,1
7249,7,,,,,2,,1
7250,7,1,5,5,6,2,1,1
7251,7,2,5,3,5,2,8,1
7252,7,,,,,2,,1
7253,7,,,,,2,,1
7254,7,,,,,2,,1
7255,6,,,,,2,,1
7256,7,1,5,3,6,2,1,1
7257,7,1,5,2,6,2,14,1
7258,7,,,,,2,,1
7259,7,,,,,2,,1
7260,7,,,,,1,,1
7261,7,,,,,1,,1
7262,7,1,5,2,5,2,14,1
7263,7,1,5,3,9,2,8,1
7264,7,2,5,,,2,,1
7265,7,,,,,1,,1
7266,7,,,,,2,,1
7267,7,1,5,3,9,2,8,1
7268,7,,,,,,,1
7269,7,1,5,5,9,2,12,1
7270,7,,,,,1,,1
7271,7,,,,,2,,1
7272,7,,,,,1,,1
7273,7,1,5,3,6,9,15,1
7274,7,1,5,2,9,2,12,1
7275,7,,,,,2,,1
7276,7,,,,,1,,1
7277,7,1,5,3,9,2,1,1
7278,7,,,,,2,,1
7279,7,,,,,1,,1
7280,7,,,,,1,,1
7281,7,3,5,5,5,2,12,1
7282,7,,,,,1,,1
7283,7,1,5,1,8,2,11,1
7284,7,,,,,1,,1
7285,7,,,,,2,,1
7286,7,,,,,2,,1
7287,7,,,,,11,,1
7288,7,,,,,1,,1
7289,7,1,5,3,5,2,2,1
7290,7,,,,,2,,1
7291,7,3,5,3,2,1,3,1
7292,7,,,,,1,,1
7293,7,,,,,2,,1
7294,7,,,,,2,,1
7295,7,1,5,1,6,2,12,1
7296,7,,,,,1,,1
7297,7,1,5,1,6,2,12,1
7298,7,,,,,1,,1
7299,7,,,,,2,,1
7300,7,,,,,1,,1
7301,7,,,,,1,,1
7302,7,,,,,2,,1
7303,7,1,5,6,16,10,17,1
7304,7,,,,,2,,1
7305,7,,,,,1,,1
7306,7,2,5,1,1,2,11,1
7307,7,,,,,1,,1
7308,7,1,5,3,5,2,1,1
7309,7,1,5,1,5,2,11,1
7310,7,1,5,1,9,2,11,1
7311,7,,,,,1,,1
7312,7,,,,,9,,1
7313,7,,,,,9,,1
7314,7,,,,,1,,1
7315,7,,,,,2,,1
7316,7,,,,,2,,1
7317,7,,,,,2,,1
7318,7,2,5,2,9,2,11,1
7319,7,,,,,1,,1
7320,7,1,5,1,1,2,14,1
7321,7,,,,8,1,,1
7322,7,,,,,1,,1
7323,7,1,5,1,9,2,14,1
7324,7,,,,,2,,1
7325,7,1,5,2,9,2,11,1
7326,7,,,,,2,,1
7327,7,1,5,3,6,2,1,1
7328,7,,,,,2,,1
7329,7,,,,,2,,1
7330,6,,,,,1,,1
7331,7,1,5,3,7,2,2,1
7332,7,2,5,1,11,2,14,1
7333,7,2,5,3,9,9,5,1
7334,7,,,,,9,,2
7335,7,,,,,2,,1
7336,7,,,,,,,2
7337,7,,,,,2,,1
7338,7,,,,,2,,1
7339,7,,,,,2,,1
7340,6,1,5,2,6,2,11,1
7341,7,1,5,3,9,5,8,1
7342,7,1,5,1,9,2,14,1
7343,7,1,5,3,9,2,1,1
7344,7,,,,,2,,1
7345,7,2,5,2,9,2,11,1
7346,7,1,5,5,9,5,5,1
7347,7,1,5,2,5,2,14,1
7348,7,,,,,2,,1
7349,7,2,5,4,5,2,8,1
7350,7,,,,,2,,1
7351,7,,,,,2,,1
7352,7,3,5,1,9,2,12,1
7353,7,,,,,2,,1
7354,7,2,5,,,2,,1
7355,7,2,5,1,9,2,11,1
7356,7,2,5,3,1,2,8,1
7357,7,3,5,1,6,2,12,1
7358,7,3,5,5,1,2,17,1
7359,7,2,5,2,9,2,12,1
7360,7,1,5,,,2,,1
7361,7,3,5,3,6,2,4,1
7362,7,,,,,1,,1
7363,7,2,5,3,6,2,2,1
7364,7,,,,,2,,1
7365,7,,,,,3,,1
7366,7,1,5,,,,,
7367,7,,,,,1,,1
7368,7,3,5,3,9,2,1,1
7369,7,,,,,2,,1
7370,7,,,,,2,,1
7371,7,,,,,1,,1
7372,7,,,,,2,,1
7373,7,3,5,1,9,2,15,1
7374,7,,,,,1,,1
7375,7,2,5,2,6,2,11,1
7376,7,2,5,2,6,2,12,1
7377,7,2,5,2,9,2,12,1
7378,7,2,5,1,9,2,12,1
7379,7,3,5,2,9,2,11,1
7380,7,,,,,2,,1
7381,7,1,5,,,1,,1
7382,7,,,,,2,,1
7383,7,2,5,5,9,2,14,1
7384,7,,,,,2,,1
7385,7,,,,,2,,1
7386,7,3,5,1,9,2,11,1
7387,7,2,5,5,2,2,13,1
7388,7,2,5,2,9,2,14,1
7389,7,,,,,1,,1
7390,7,2,5,5,9,2,12,1
7391,7,1,5,,,2,,1
7392,7,,,,,2,,1
7393,7,,,,,2,,1
7394,7,,,,,1,,1
7395,7,2,5,2,9,2,11,1
7396,7,2,5,5,5,2,2,1
7397,7,1,5,1,9,2,16,1
7398,7,,,,,2,,1
7399,7,,,,,2,,1
7400,7,,,,,1,,1
7401,7,3,5,3,6,2,5,1
7402,7,3,5,1,6,2,12,1
7403,7,,,,,2,,1
7404,7,3,5,2,9,2,16,1
7405,7,,,,,1,,1
7406,7,,,,,2,,1
7407,7,,,,,2,,1
7408,7,3,5,5,9,2,5,1
7409,7,2,5,1,2,2,13,1
7410,7,,,,,1,,1
7411,7,,,,,1,,1
7412,7,2,5,3,6,2,5,1
7413,7,3,5,2,9,2,14,1
7414,7,,,,,2,,1
7415,7,,,,,2,,1
7416,7,,,,,2,,1
7417,7,2,5,2,9,2,11,1
7418,7,3,5,1,6,2,11,1
7419,7,3,5,5,9,2,14,1
7420,7,2,5,3,9,2,5,1
7421,7,,,,,2,,1
7422,7,2,5,1,8,2,13,1
7423,7,2,5,3,5,2,2,1
7424,7,,,,,2,,1
7425,7,,,,,1,,1
7426,7,,,,,2,,1
7427,7,1,5,1,9,2,11,1
7428,7,3,5,2,9,2,11,1
7429,7,,,,,1,,1
7430,7,,,,,1,,1
7431,7,,,,,1,,1
7432,7,2,5,6,5,2,11,1
7433,7,,,,,2,,1
7434,7,,,,,2,,1
7435,7,2,5,5,9,2,14,1
7436,7,,,,,1,,1
7437,7,,,,,2,,1
7438,7,,,,,2,,1
7439,7,,,,,2,,1
7440,7,3,5,1,5,2,12,1
7441,6,,,,,9,,1
7442,7,,,,,1,,1
7443,7,1,5,1,9,2,11,1
7444,7,2,5,1,11,2,14,1
7445,7,2,5,3,1,2,8,1
7446,7,2,5,3,9,2,2,1
7447,7,,,,,1,,1
7448,7,3,5,3,7,2,2,1
7449,7,3,5,1,11,2,11,1
7450,7,,,,,1,,1
7451,7,,,,,1,,1
7452,7,3,5,1,9,2,11,1
7453,7,2,5,3,9,2,2,1
7454,7,,,,,1,,1
7455,7,,,,,2,,1
7456,7,2,5,1,4,2,11,1
7457,7,3,5,5,5,2,1,1
7458,7,2,5,1,9,2,14,1
7459,7,3,5,5,9,2,11,1
7460,7,2,5,3,5,2,5,1
7461,7,,,,,2,,1
7462,7,,,,,2,,1
7463,7,2,5,5,9,2,11,1
7464,7,2,5,5,15,2,4,1
7465,7,2,5,5,5,2,2,1
7466,7,,,,,2,,1
7467,7,,,,,2,,1
7468,7,2,5,2,1,2,14,1
7469,7,,,,,1,,1
7470,7,,,,,1,,1
7471,7,,,,,2,,1
7472,7,,,,,2,,1
7473,7,,,,,1,,1
7474,7,1,5,1,8,2,14,1
7475,7,2,5,2,9,2,14,1
7476,7,,,,,2,,1
7477,7,,,,,2,,1
7478,7,2,5,3,9,2,8,1
7479,7,,,,,2,,1
7480,7,3,5,5,9,2,14,1
7481,7,3,5,3,5,2,2,1
7482,7,2,5,1,9,2,16,1
7483,7,2,5,6,9,2,14,1
7484,7,2,5,3,9,2,8,1
7485,7,2,5,3,11,2,8,1
7486,7,1,5,3,5,2,5,1
7487,7,2,5,3,1,2,1,1
7488,7,,,,,2,,1
7489,7,,,,,2,,1
7490,7,,,,,1,,1
7491,7,2,5,,,2,,1
7492,7,,,,,2,,1
7493,7,2,5,3,5,2,5,1
7494,7,,,,,2,,1
7495,7,2,5,3,9,2,8,1
7496,7,2,5,5,9,2,11,1
7497,7,,,,,1,,1
7498,7,,,,,2,,1
7499,7,,,,,2,,1
7500,7,,,,,2,,1
7501,7,2,5,5,9,2,11,1
7502,7,,,,,1,,1
7503,7,,,,,9,,1
7504,7,3,5,2,1,2,14,1
7505,7,2,5,,,,,1
7506,7,3,5,3,15,1,1,1
7507,7,,,,,2,,1
7508,7,1,5,2,15,2,14,1
7509,7,3,5,5,9,9,11,1
7510,7,,,,,1,,1
7511,7,,,,,2,,1
7512,7,2,5,2,9,2,11,1
7513,7,2,5,1,9,2,14,1
7514,7,2,5,1,9,2,12,1
7515,7,2,5,5,9,2,11,1
7516,7,2,5,3,6,2,5,1
7517,7,3,5,2,9,2,14,1
7518,7,,,,,2,,1
7519,7,,,,,2,,1
7520,7,,,,,1,,1
7521,7,,,,,2,,1
7522,7,3,5,2,1,2,14,1
7523,7,,,,,1,,1
7524,7,2,5,3,5,2,2,1
7525,7,3,5,3,6,2,6,1
7526,7,3,5,1,9,2,14,1
7527,7,,,,,1,,1
7528,7,,,,,1,,1
7529,7,,,,,1,,1
7530,7,3,5,3,9,2,2,1
7531,7,2,5,3,5,2,5,1
7532,7,,,,,2,,1
7533,7,,,,,2,,1
7534,7,,,,,1,,1
7535,7,2,5,3,9,2,16,1
7536,7,2,5,,,9,,1
7537,7,3,5,,,2,,1
7538,7,2,5,6,13,1,7,1
7539,7,2,5,5,5,8,2,1
7540,7,3,5,5,9,2,1,1
7541,7,3,5,1,8,2,13,1
7542,7,,,,,1,,1
7543,7,,,,,2,,1
7544,7,,,,,1,,1
7545,7,,,,,2,,1
7546,7,2,5,3,5,11,6,1
7547,7,,,,,2,,1
7548,7,,,,,2,,1
7549,7,,,,,1,,1
7550,7,2,5,5,5,2,12,1
7551,7,,,,,2,,1
7552,7,2,5,5,6,2,14,1
7553,7,2,5,1,5,2,12,1
7554,7,2,5,6,6,2,11,1
7555,7,,,,,1,,1
7556,7,,,,,2,,1
7557,7,,,,,1,,1
7558,7,,,,,1,,1
7559,7,2,5,1,9,2,11,1
7560,7,,,,,2,,1
7561,7,,,,,2,,1
7562,7,2,5,1,9,2,11,1
7563,7,,,,,2,,1
7564,7,3,5,3,5,2,5,1
7565,7,1,5,1,5,2,11,1
7566,7,2,5,1,9,2,11,1
7567,7,,,,,2,,1
7568,7,,,,,1,,1
7569,7,,,,,2,,1
7570,7,1,5,3,2,1,7,1
7571,7,,,,,1,,1
7572,7,,,,,1,,1
7573,7,,,,,2,,1
7574,7,3,5,1,9,2,14,1
7575,7,,,,,1,,1
7576,7,2,5,1,9,2,11,1
7577,7,3,5,5,9,2,12,1
7578,7,3,5,1,9,2,14,1
7579,7,,,,,1,,1
7580,7,,,,,2,,1
7581,7,1,5,1,9,2,12,1
7582,7,2,5,1,5,2,11,1
7583,7,3,5,5,9,2,11,1
7584,7,2,5,3,6,2,5,1
7585,7,,,,,1,,1
7586,7,,,,,1,,1
7587,7,2,5,2,15,2,12,1
7588,7,,,,,1,,1
7589,7,,,,,1,,1
7590,7,2,5,6,16,10,17,1
7591,7,2,5,1,5,2,12,1
7592,7,,,,,1,,1
7593,7,2,5,1,9,2,11,1
7594,7,,,,,2,,1
7595,7,,,,,2,,1
7596,7,1,5,5,9,2,12,1
7597,7,,,,,1,,1
7598,7,,,,,2,,1
7599,7,,,,,2,,1
7600,7,1,5,3,11,2,2,1
7601,7,,,,,2,,1
7602,7,,,,,2,,1
7603,7,,,,,2,,1
7604,7,,,,,1,,1
7605,7,,,,,2,,1
7606,7,,,,,1,,1
7607,7,,,,,2,,1
7608,7,,,,,2,,1
7609,7,2,5,1,6,2,14,1
7610,7,,,,,2,,1
7611,7,3,5,1,11,2,11,1
7612,7,2,5,5,9,2,12,1
7613,7,1,5,1,9,2,11,1
7614,7,1,5,6,20,2,17,1
7615,7,,,,,2,,1
7616,7,3,5,3,1,2,8,1
7617,7,3,5,5,9,2,11,1
7618,7,2,5,1,9,9,14,1
7619,7,2,5,5,6,2,12,1
7620,7,,,,,2,,1
7621,7,2,5,3,5,2,5,1
7622,7,2,5,1,1,2,14,1
7623,7,3,5,2,11,2,11,1
7624,7,3,5,1,9,2,14,1
7625,7,,,,,2,,1
7626,7,2,5,5,5,2,5,1
7627,7,,,,,1,,1
7628,7,3,5,3,1,2,4,1
7629,7,,,,,2,,1
7630,7,,,,,9,,1
7631,7,,,,,2,,1
7632,7,,,,,1,,1
7633,7,,,,,2,,1
7634,7,,,,,,,1
7635,7,1,5,1,9,2,11,1
7636,7,,,,,2,,1
7637,7,1,5,2,6,2,12,1
7638,7,,,,,2,,1
7639,7,3,5,3,1,2,16,1
7640,7,2,5,3,5,2,5,1
7641,7,2,5,1,9,2,11,1
7642,7,3,5,2,9,2,14,1
7643,7,,,,,1,,1
7644,7,,,,,2,,1
7645,7,2,5,3,9,2,2,1
7646,7,2,5,1,6,9,14,1
7647,7,2,5,3,9,9,16,1
7648,7,1,5,3,15,2,1,1
7649,7,3,5,5,6,2,5,1
7650,7,,,,,1,,1
7651,7,,,,,2,,1
7652,7,,,,,2,,1
7653,7,2,5,1,9,1,11,1
7654,7,2,5,1,6,2,12,1
7655,7,,,,,1,,1
7656,7,1,5,6,9,2,14,1
7657,7,,,,,2,,1
7658,7,1,5,1,6,2,12,1
7659,7,2,5,1,9,2,11,1
7660,7,,,,,1,,1
7661,7,,,,,2,,1
7662,7,1,5,1,6,2,14,1
7663,7,1,5,3,7,9,6,2
7664,7,,,,,1,,1
7665,7,,,,,1,,1
7666,7,1,5,2,6,2,12,1
7667,7,1,5,3,4,2,1,1
7668,7,1,5,3,5,2,8,1
7669,7,,,,,1,,1
7670,7,,,,,1,,1
7671,6,1,5,3,5,2,2,1
7672,7,,,,,1,,1
7673,7,,,,,1,,1
7674,7,,,,,2,,1
7675,7,,,,,2,,1
7676,7,,,,,2,,1
7677,7,1,5,5,6,2,9,1
7678,7,1,5,3,9,2,15,1
7679,7,,,,,1,,1
7680,7,,,,,1,,1
7681,7,1,5,3,6,2,2,1
7682,7,,,,,2,,1
7683,7,,,,,2,,1
7684,7,,,,,9,,1
7685,7,1,5,1,9,2,14,1
7686,7,1,5,,,2,,1
7687,7,1,5,2,9,2,12,1
7688,7,2,5,3,5,2,5,1
7689,7,,,,,1,,1
7690,7,1,5,2,9,2,11,1
7691,7,1,5,3,9,2,1,1
7692,7,1,5,4,9,2,11,1
7693,7,1,5,3,6,2,5,1
7694,7,,,,,1,,1
7695,7,1,5,2,9,2,14,1
7696,7,3,5,3,2,2,7,1
7697,7,1,5,3,9,2,5,1
7698,7,,,,,9,,1
7699,7,,,,,2,,1
7700,7,3,5,1,6,2,12,1
7701,7,1,5,2,9,2,14,1
7702,7,,,,,1,,1
7703,7,1,5,1,9,2,12,1
7704,7,1,5,2,9,2,12,1
7705,7,1,5,5,9,2,16,1
7706,7,,,,,2,,1
7707,7,,,,,2,,1
7708,7,1,5,1,9,2,11,1
7709,7,,,,,2,,1
7710,7,1,5,3,7,2,5,1
7711,7,1,5,1,9,2,14,1
7712,7,1,5,3,9,2,8,1
7713,7,3,5,5,13,2,4,1
7714,7,1,5,5,9,2,14,1
7715,7,,,,,1,,1
7716,7,1,5,3,6,2,1,1
7717,7,,,,,2,,1
7718,7,2,5,1,9,2,11,1
7719,7,,,,,9,,1
7720,7,,,,,1,,1
7721,7,3,5,5,9,2,11,1
7722,7,1,5,5,9,2,14,1
7723,7,,,,,1,,1
7724,7,,,,,2,,1
7725,7,,,,,2,,1
7726,7,,,,,2,,1
7727,7,,,,,1,,1
7728,7,,,,,2,,1
7729,7,,,,,1,,1
7730,7,1,5,3,6,2,8,1
7731,7,1,5,5,9,2,11,1
7732,7,3,5,3,5,2,5,1
7733,7,,,,,1,,1
7734,7,1,5,2,9,2,11,1
7735,7,,,,,1,,1
7736,7,,,,,1,,1
7737,7,,,,,9,,1
7738,7,,,,,1,,1
7739,7,,,,,1,,1
7740,7,1,5,5,11,2,14,1
7741,7,1,5,1,9,2,12,1
7742,7,2,5,4,9,1,14,1
7743,7,,,,,1,,1
7744,7,1,5,3,6,2,8,1
7745,7,1,5,2,9,2,12,1
7746,7,,,,,2,,1
7747,7,,,,,2,,1
7748,7,,,,,2,,1
7749,7,2,5,3,1,2,8,1
7750,7,1,5,5,9,2,11,1
7751,7,,,,,1,,1
7752,7,,,,,2,,1
7753,7,1,5,1,9,2,14,1
7754,7,1,5,1,9,2,14,1
7755,7,1,5,5,9,9,15,2
7756,7,1,5,2,9,2,12,1
7757,7,,,,,1,,1
7758,7,1,5,3,5,2,4,1
7759,7,1,5,3,8,2,4,1
7760,7,3,5,3,5,2,2,1
7761,7,,,,,1,,1
7762,7,1,5,2,9,2,11,1
7763,7,,,,,2,,1
7764,7,,,,,2,,1
7765,7,,,,,2,,1
7766,7,,,,,1,,1
7767,7,1,5,1,9,6,11,1
7768,7,,,,,2,,1
7769,5,1,4,1,9,1,12,1
7770,5,1,4,1,9,2,11,1
7771,7,,,,,2,,1
7772,5,,,,,2,,1
7773,5,2,4,5,6,2,8,1
7774,7,3,5,1,9,2,14,2
7775,7,,,,,1,,1
7776,7,3,5,,,9,,2
7777,7,2,5,1,6,2,14,1
7778,5,3,4,,,1,,1
7779,6,,,,,2,,1
7780,6,2,4,3,13,2,4,1
7781,5,,,,,1,,1
7782,6,,,,,1,,1
7783,6,2,5,3,9,5,2,1
7784,7,,,,,2,,1
7785,5,,,,,1,,1
7786,6,,,,,1,,1
7787,5,3,4,,,1,,1
7788,6,3,4,2,6,2,14,1
7789,7,,,,,2,,1
7790,7,,,,,2,,1
7791,6,,,,,2,,1
7792,7,,,,,2,,1
7793,7,3,5,,,2,,1
7794,7,,,,,1,,1
7795,6,3,5,3,9,2,2,1
7796,6,3,5,1,6,2,11,1
7797,6,3,5,2,9,2,12,1
7798,7,,,,,2,,1
7799,6,3,5,3,5,2,5,1
7800,7,,,,,10,,1
7801,5,2,4,3,9,2,1,1
7802,7,,,,,2,,1
7803,7,2,5,5,13,2,4,1
7804,7,2,5,3,9,2,1,1
7805,7,,,,,2,,1
7806,5,2,4,1,9,2,11,1
7807,7,3,5,5,5,2,2,1
7808,5,2,4,5,9,2,14,1
7809,7,,,,,1,,1
7810,7,,,,,11,,1
7811,6,2,5,3,5,2,2,1
7812,7,,,,,2,,1
7813,7,,,,,2,,1
7814,7,3,5,2,9,2,12,1
7815,6,2,5,5,6,2,11,1
7816,7,,,,,1,,1
7817,6,2,5,1,6,2,14,1
7818,7,,,,,9,,1
7819,7,,,,,2,,1
7820,7,,,,,2,,1
7821,6,2,5,3,6,2,5,1
7822,7,2,5,5,9,2,11,1
7823,6,3,4,5,15,2,4,1
7824,7,2,5,1,8,2,13,1
7825,7,,,,,1,,1
7826,7,2,5,3,15,2,8,1
7827,6,2,5,1,9,2,11,1
7828,5,2,4,3,8,2,7,1
7829,7,,,,,2,,1
7830,7,2,5,2,15,2,12,1
7831,6,2,5,,,2,,1
7832,7,,,,,1,,1
7833,7,,,,,2,,1
7834,7,3,5,3,7,2,16,2
7835,6,2,5,5,7,2,4,1
7836,7,,,,,1,,1
7837,5,2,4,1,9,2,14,1
7838,7,,,,,2,,1
7839,6,2,5,2,9,2,11,1
7840,7,,,,,2,,1
7841,7,3,5,,,,,1
7842,7,3,5,2,9,2,12,1
7843,7,,,,,2,,1
7844,7,,,,,2,,1
7845,5,2,4,1,9,2,14,1
7846,6,2,5,1,9,2,14,1
7847,7,,,,,1,,1
7848,6,3,5,3,11,1,4,1
7849,7,3,5,3,9,2,2,1
7850,7,3,5,3,4,2,2,1
7851,6,3,5,3,6,2,1,1
7852,7,,,,,2,,1
7853,7,,,,,2,,1
7854,6,2,5,1,9,2,12,1
7855,7,3,5,3,2,2,3,1
7856,7,,,,,2,,1
7857,7,,,,,1,,1
7858,7,,,,,2,,1
7859,7,,,,,2,,1
7860,6,2,4,2,9,2,11,1
7861,7,,,,,2,,1
7862,7,,,,,2,,1
7863,6,,,,,2,,1
7864,7,,,,,2,,1
7865,6,,,,,1,,1
7866,7,3,5,1,9,2,11,1
7867,6,3,5,5,6,2,12,1
7868,7,2,5,2,6,2,11,1
7869,7,3,5,2,4,2,14,1
7870,7,3,5,,,1,,1
7871,7,2,5,3,3,2,2,1
7872,7,3,5,5,6,2,11,1
7873,7,,,,,2,,1
7874,6,,,,,1,,1
7875,7,2,5,2,6,2,11,1
7876,5,3,4,2,9,2,12,1
7877,7,2,5,1,9,2,11,1
7878,6,,,,,9,,1
7879,7,2,5,1,6,2,11,1
7880,7,,,,,9,,1
7881,7,,,,,1,,1
7882,7,,,,,2,,1
7883,7,,,,,1,,1
7884,7,,,,,1,,1
7885,7,,,,,1,,1
7886,7,1,5,2,9,2,12,1
7887,6,3,5,3,5,2,2,1
7888,7,,,,,2,,1
7889,7,,,,,1,,1
7890,7,,,,,1,,1
7891,7,2,5,3,6,2,1,1
7892,7,2,5,3,9,2,2,1
7893,7,3,5,3,5,2,5,1
7894,7,2,5,3,5,2,5,1
7895,7,,,,,9,,1
7896,7,3,5,3,5,2,5,1
7897,7,,,,,1,,1
7898,6,,,,,1,,1
7899,6,2,5,3,9,2,5,1
7900,7,,,,,2,,1
7901,7,,,,,1,,1
7902,7,2,5,3,6,2,1,1
7903,7,3,5,5,1,2,4,1
7904,7,3,5,3,9,2,5,1
7905,7,,,,,2,,1
7906,7,,,,,2,,1
7907,7,,,,,1,,1
7908,7,2,5,3,6,1,4,1
7909,7,3,5,3,6,2,16,1
7910,7,,,,,2,,1
7911,7,,,,,2,,1
7912,7,2,5,2,9,2,11,1
7913,7,2,5,2,6,2,11,1
7914,7,,,,,,,1
7915,7,2,5,2,6,2,14,1
7916,7,,,,,2,,1
7917,7,2,5,1,6,2,12,1
7918,7,,,,,1,,1
7919,7,3,5,2,6,2,14,1
7920,7,,,,,2,,1
7921,7,3,5,2,4,2,12,1
7922,6,3,5,5,9,2,5,1
7923,7,2,5,1,5,2,15,1
7924,7,2,5,2,1,2,11,1
7925,7,2,5,2,9,2,14,1
7926,7,,,,,1,,1
7927,6,2,5,1,15,2,11,1
7928,7,3,5,1,9,2,11,1
7929,7,2,5,1,9,2,11,1
7930,7,,,,,2,,1
7931,7,,,,,2,,1
7932,7,,,,,2,,1
7933,7,3,5,3,9,2,5,1
7934,6,2,5,3,6,2,1,1
7935,7,,,,,1,,1
7936,7,3,5,5,7,2,5,1
7937,7,,,,,2,,1
7938,7,,,,,2,,1
7939,7,,,,,2,,1
7940,7,2,5,1,9,2,11,1
7941,7,,,,,1,,1
7942,7,,,,,9,,1
7943,7,3,5,3,6,2,6,1
7944,7,,,,,2,,1
7945,7,2,5,6,20,2,17,1
7946,7,,,,,1,,1
7947,7,,,,,2,,1
7948,7,2,5,5,9,2,2,1
7949,7,3,5,1,9,2,12,1
7950,7,3,5,3,6,2,7,1
7951,7,,,,,1,,1
7952,7,2,5,2,15,2,16,1
7953,7,,,,,2,,1
7954,7,,,,,1,,1
7955,7,3,5,5,1,2,2,1
7956,7,2,5,3,1,3,7,1
7957,7,3,5,3,2,2,3,1
7958,7,2,5,1,9,9,12,1
7959,7,2,5,1,6,2,12,1
7960,7,2,5,2,9,2,14,1
7961,7,2,5,3,5,2,2,1
7962,7,3,5,1,11,2,16,1
7963,7,2,5,2,5,2,12,1
7964,7,,,,,2,,1
7965,7,,,,,2,,1
7966,7,,,,,1,,1
7967,7,3,5,1,9,2,11,1
7968,7,1,5,3,6,2,1,1
7969,7,2,5,2,5,2,12,1
7970,7,,,,,2,,1
7971,7,3,5,1,6,2,14,1
7972,7,,,,,2,,1
7973,7,2,5,3,9,2,1,1
7974,7,2,5,3,9,2,2,1
7975,7,,,,,9,,1
7976,7,2,5,3,9,2,8,1
7977,7,2,5,3,6,2,1,1
7978,7,2,5,3,7,2,3,1
7979,7,3,5,1,9,2,11,1
7980,7,1,5,3,9,2,7,1
7981,7,,,,,2,,1
7982,7,1,5,5,9,2,11,1
7983,7,,,,,2,,1
7984,7,,,,,2,,1
7985,7,,,,,2,,1
7986,7,,,,,2,,1
7987,7,,,,,2,,1
7988,7,2,5,1,5,2,14,1
7989,7,,,,,2,,1
7990,7,,,,,2,,1
7991,7,,,,,1,,1
7992,7,3,5,2,8,2,13,1
7993,7,,,,,2,,1
7994,7,,,,,2,,1
7995,7,,,,,1,,1
7996,7,2,5,1,6,2,12,1
7997,7,,,,,1,,1
7998,7,,,,,,,1
7999,7,2,5,1,6,2,11,1
